sigma,mu,exp_H,error,acceptance
0.623829,0.792589,-0.452552,0.00200707,0.7885
0.623829,0.792589,-0.452552,0.00200707,0.78812
0.623829,0.792589,-0.452552,0.00200707,0.7873
0.623829,0.792589,-0.452552,0.00200707,0.78951
0.623829,0.792589,-0.452552,0.00200707,0.78937
0.623829,0.792589,-0.452552,0.00200707,0.78963
0.623829,0.792589,-0.452552,0.00200707,0.78984
0.623829,0.792589,-0.452552,0.00200707,0.78821
0.623829,0.792589,-0.452552,0.00200707,0.79129
0.623829,0.792589,-0.452552,0.00200707,0.78897
0.623829,0.792589,-0.452552,0.00200707,0.78488
0.623829,0.792589,-0.452552,0.00200707,0.78752
0.623829,0.792589,-0.452552,0.00200707,0.79078
0.623829,0.792589,-0.452552,0.00200707,0.78888
0.623829,0.792589,-0.452552,0.00200707,0.78914
0.623829,0.792589,-0.452552,0.00200707,0.78616
0.623829,0.792589,-0.452552,0.00200707,0.78722
0.623829,0.792589,-0.452552,0.00200707,0.78965
0.623829,0.792589,-0.452552,0.00200707,0.78954
0.623829,0.792589,-0.452552,0.00200707,0.79232
0.623829,0.792589,-0.452552,0.00200707,0.78826
0.623829,0.792589,-0.452552,0.00200707,0.78769
0.623829,0.792589,-0.452552,0.00200707,0.78979
0.623829,0.792589,-0.452552,0.00200707,0.78808
0.623829,0.792589,-0.452552,0.00200707,0.78993
0.623829,0.792589,-0.452552,0.00200707,0.78874
0.623829,0.792589,-0.452552,0.00200707,0.78834
0.623829,0.792589,-0.452552,0.00200707,0.78713
0.623829,0.792589,-0.452552,0.00200707,0.78623
0.623829,0.792589,-0.452552,0.00200707,0.79218
0.623829,0.792589,-0.452552,0.00200707,0.78678
0.623829,0.792589,-0.452552,0.00200707,0.78977
0.623829,0.792589,-0.452552,0.00200707,0.79046
0.623829,0.792589,-0.452552,0.00200707,0.79069
0.623829,0.792589,-0.452552,0.00200707,0.78805
0.623829,0.792589,-0.452552,0.00200707,0.78833
0.623829,0.792589,-0.452552,0.00200707,0.78951
0.623829,0.792589,-0.452552,0.00200707,0.78939
0.623829,0.792589,-0.452552,0.00200707,0.78743
0.623829,0.792589,-0.452552,0.00200707,0.79008
0.623829,0.792589,-0.452552,0.00200707,0.78913
0.623829,0.792589,-0.452552,0.00200707,0.78789
0.623829,0.792589,-0.452552,0.00200707,0.78954
0.623829,0.792589,-0.452552,0.00200707,0.78841
0.623829,0.792589,-0.452552,0.00200707,0.79024
0.623829,0.792589,-0.452552,0.00200707,0.78816
0.623829,0.792589,-0.452552,0.00200707,0.79084
0.623829,0.792589,-0.452552,0.00200707,0.78968
0.623829,0.792589,-0.452552,0.00200707,0.78843
0.623829,0.792589,-0.452552,0.00200707,0.78955
0.623829,0.792589,-0.452552,0.00200707,0.78984
0.623829,0.792589,-0.452552,0.00200707,0.79081
0.623829,0.792589,-0.452552,0.00200707,0.7889
0.623829,0.792589,-0.452552,0.00200707,0.78895
0.623829,0.792589,-0.452552,0.00200707,0.78679
0.623829,0.792589,-0.452552,0.00200707,0.79057
0.623829,0.792589,-0.452552,0.00200707,0.79093
0.623829,0.792589,-0.452552,0.00200707,0.78704
0.623829,0.792589,-0.452552,0.00200707,0.78949
0.623829,0.792589,-0.452552,0.00200707,0.78981
0.623829,0.792589,-0.452552,0.00200707,0.79016
0.623829,0.792589,-0.452552,0.00200707,0.78822
0.623829,0.792589,-0.452552,0.00200707,0.79029
0.623829,0.792589,-0.452552,0.00200707,0.78799
0.623829,0.792589,-0.452552,0.00200707,0.78672
0.623829,0.792589,-0.452552,0.00200707,0.79126
0.623829,0.792589,-0.452552,0.00200707,0.79078
0.623829,0.792589,-0.452552,0.00200707,0.79137
0.623829,0.792589,-0.452552,0.00200707,0.78793
0.623829,0.792589,-0.452552,0.00200707,0.78678
0.623829,0.792589,-0.452552,0.00200707,0.78996
0.623829,0.792589,-0.452552,0.00200707,0.78738
0.623829,0.792589,-0.452552,0.00200707,0.78667
0.623829,0.792589,-0.452552,0.00200707,0.78905
0.623829,0.792589,-0.452552,0.00200707,0.78915
0.623829,0.792589,-0.452552,0.00200707,0.78917
0.623829,0.792589,-0.452552,0.00200707,0.78691
0.623829,0.792589,-0.452552,0.00200707,0.78821
0.623829,0.792589,-0.452552,0.00200707,0.78902
0.623829,0.792589,-0.452552,0.00200707,0.79065
0.623829,0.792589,-0.452552,0.00200707,0.78959
0.623829,0.792589,-0.452552,0.00200707,0.78867
0.623829,0.792589,-0.452552,0.00200707,0.78955
0.623829,0.792589,-0.452552,0.00200707,0.7879
0.623829,0.792589,-0.452552,0.00200707,0.78446
0.623829,0.792589,-0.452552,0.00200707,0.78773
0.623829,0.792589,-0.452552,0.00200707,0.79006
0.623829,0.792589,-0.452552,0.00200707,0.78996
0.623829,0.792589,-0.452552,0.00200707,0.78904
0.623829,0.792589,-0.452552,0.00200707,0.78954
0.623829,0.792589,-0.452552,0.00200707,0.78628
0.623829,0.792589,-0.452552,0.00200707,0.78873
0.623829,0.792589,-0.452552,0.00200707,0.78842
0.623829,0.792589,-0.452552,0.00200707,0.78912
0.623829,0.792589,-0.452552,0.00200707,0.78741
0.623829,0.792589,-0.452552,0.00200707,0.78625
0.623829,0.792589,-0.452552,0.00200707,0.78974
0.623829,0.792589,-0.452552,0.00200707,0.78537
0.623829,0.792589,-0.452552,0.00200707,0.78913
0.623829,0.792589,-0.452552,0.00200707,0.78755
0.623829,0.792589,-0.452552,0.00200707,0.7883
0.623829,0.792589,-0.452552,0.00200707,0.78853
0.623829,0.792589,-0.452552,0.00200707,0.7886
0.623829,0.792589,-0.452552,0.00200707,0.78843
0.623829,0.792589,-0.452552,0.00200707,0.78734
0.623829,0.792589,-0.452552,0.00200707,0.78858
0.623829,0.792589,-0.452552,0.00200707,0.78731
0.623829,0.792589,-0.452552,0.00200707,0.79003
0.623829,0.792589,-0.452552,0.00200707,0.79026
0.623829,0.792589,-0.452552,0.00200707,0.78508
0.623829,0.792589,-0.452552,0.00200707,0.78627
0.623829,0.792589,-0.452552,0.00200707,0.79129
0.623829,0.792589,-0.452552,0.00200707,0.79032
0.623829,0.792589,-0.452552,0.00200707,0.7896
0.623829,0.792589,-0.452552,0.00200707,0.78952
0.623829,0.792589,-0.452552,0.00200707,0.7884
0.623829,0.792589,-0.452552,0.00200707,0.78938
0.623829,0.792589,-0.452552,0.00200707,0.79125
0.623829,0.792589,-0.452552,0.00200707,0.78863
0.623829,0.792589,-0.452552,0.00200707,0.7894
0.623829,0.792589,-0.452552,0.00200707,0.79177
0.623829,0.792589,-0.452552,0.00200707,0.78991
0.623829,0.792589,-0.452552,0.00200707,0.79052
0.623829,0.792589,-0.452552,0.00200707,0.78661
0.623829,0.792589,-0.452552,0.00200707,0.78904
0.623829,0.792589,-0.452552,0.00200707,0.79034
0.623829,0.792589,-0.452552,0.00200707,0.78972
0.623829,0.792589,-0.452552,0.00200707,0.78968
0.623829,0.792589,-0.452552,0.00200707,0.78839
0.623829,0.792589,-0.452552,0.00200707,0.78914
0.623829,0.792589,-0.452552,0.00200707,0.78957
0.623829,0.792589,-0.452552,0.00200707,0.78825
0.623829,0.792589,-0.452552,0.00200707,0.79193
0.623829,0.792589,-0.452552,0.00200707,0.79025
0.623829,0.792589,-0.452552,0.00200707,0.79254
0.623829,0.792589,-0.452552,0.00200707,0.79017
0.623829,0.792589,-0.452552,0.00200707,0.78945
0.623829,0.792589,-0.452552,0.00200707,0.78921
0.623829,0.792589,-0.452552,0.00200707,0.78741
0.623829,0.792589,-0.452552,0.00200707,0.7932
0.623829,0.792589,-0.452552,0.00200707,0.79079
0.623829,0.792589,-0.452552,0.00200707,0.78763
0.623829,0.792589,-0.452552,0.00200707,0.78884
0.623829,0.792589,-0.452552,0.00200707,0.78844
0.623829,0.792589,-0.452552,0.00200707,0.78673
0.623829,0.792589,-0.452552,0.00200707,0.78736
0.623829,0.792589,-0.452552,0.00200707,0.78908
0.623829,0.792589,-0.452552,0.00200707,0.79038
0.623829,0.792589,-0.452552,0.00200707,0.79226
0.623829,0.792589,-0.452552,0.00200707,0.78699
0.623829,0.792589,-0.452552,0.00200707,0.78706
0.623829,0.792589,-0.452552,0.00200707,0.78557
0.623829,0.792589,-0.452552,0.00200707,0.78988
0.623829,0.792589,-0.452552,0.00200707,0.78961
0.623829,0.792589,-0.452552,0.00200707,0.79001
0.623829,0.792589,-0.452552,0.00200707,0.78775
0.623829,0.792589,-0.452552,0.00200707,0.79055
0.623829,0.792589,-0.452552,0.00200707,0.79065
0.623829,0.792589,-0.452552,0.00200707,0.78688
0.623829,0.792589,-0.452552,0.00200707,0.78968
0.623829,0.792589,-0.452552,0.00200707,0.78793
0.623829,0.792589,-0.452552,0.00200707,0.79153
0.623829,0.792589,-0.452552,0.00200707,0.78827
0.623829,0.792589,-0.452552,0.00200707,0.78948
0.623829,0.792589,-0.452552,0.00200707,0.78959
0.623829,0.792589,-0.452552,0.00200707,0.78703
0.623829,0.792589,-0.452552,0.00200707,0.7882
0.623829,0.792589,-0.452552,0.00200707,0.7889
0.623829,0.792589,-0.452552,0.00200707,0.79025
0.623829,0.792589,-0.452552,0.00200707,0.78917
0.623829,0.792589,-0.452552,0.00200707,0.78885
0.623829,0.792589,-0.452552,0.00200707,0.78746
0.623829,0.792589,-0.452552,0.00200707,0.78866
0.623829,0.792589,-0.452552,0.00200707,0.79116
0.623829,0.792589,-0.452552,0.00200707,0.78723
0.623829,0.792589,-0.452552,0.00200707,0.78397
0.623829,0.792589,-0.452552,0.00200707,0.78817
0.623829,0.792589,-0.452552,0.00200707,0.78778
0.623829,0.792589,-0.452552,0.00200707,0.79011
0.623829,0.792589,-0.452552,0.00200707,0.78804
0.623829,0.792589,-0.452552,0.00200707,0.7893
0.623829,0.792589,-0.452552,0.00200707,0.78678
0.623829,0.792589,-0.452552,0.00200707,0.78852
0.623829,0.792589,-0.452552,0.00200707,0.79091
0.623829,0.792589,-0.452552,0.00200707,0.78954
0.623829,0.792589,-0.452552,0.00200707,0.78944
0.623829,0.792589,-0.452552,0.00200707,0.78801
0.623829,0.792589,-0.452552,0.00200707,0.78878
0.623829,0.792589,-0.452552,0.00200707,0.78867
0.623829,0.792589,-0.452552,0.00200707,0.78896
0.623829,0.792589,-0.452552,0.00200707,0.79345
0.623829,0.792589,-0.452552,0.00200707,0.78887
0.623829,0.792589,-0.452552,0.00200707,0.79015
0.623829,0.792589,-0.452552,0.00200707,0.78922
0.623829,0.792589,-0.452552,0.00200707,0.79032
0.623829,0.792589,-0.452552,0.00200707,0.78853
0.623829,0.792589,-0.452552,0.00200707,0.78979
0.623829,0.792589,-0.452552,0.00200707,0.78779
0.623829,0.792589,-0.452552,0.00200707,0.78987
0.623829,0.792589,-0.452552,0.00200707,0.79062
