sigma,mu,exp_H,error,acceptance
0.912993,0.577325,-0.238175,0.0164134,0.78229
1.32892,0.505203,0.598761,0.0713122,0.82612
1.05818,0.139989,-0.23774,0.010637,0.77102
1.05818,0.139989,-0.23774,0.010637,0.8015
1.23116,0.232814,-0.00982381,0.028425,0.80056
1.23116,0.232814,-0.00982381,0.028425,0.85842
0.866199,0.309716,-0.225719,0.00603458,0.73628
0.598733,0.358065,0.0543089,0.00861014,0.67197
0.457566,0.635924,-0.135041,0.00755133,0.70603
0.457566,0.635924,-0.135041,0.00755133,0.86378
0.457566,0.635924,-0.135041,0.00755133,0.02186
0.520848,0.94535,-0.259267,0.00433702,0.62259
0.520848,0.94535,-0.259267,0.00433702,0.57255
0.302295,0.970359,1.41914,0.025795,0.3729
0.323497,0.480128,0.793572,0.0178538,0.62044
0.323497,0.480128,0.793572,0.0178538,0.27948
0.407048,0.774001,0.224226,0.0106986,0.54328
0.614459,0.382382,-0.0148092,0.00703065,0.68323
0.614459,0.382382,-0.0148092,0.00703065,0.17817
1.03439,0.0226437,-0.22128,0.0199694,0.76105
0.974756,0.1435,-0.251523,0.00822489,0.75061
0.974756,0.1435,-0.251523,0.00822489,0.63503
0.801988,0.228507,-0.155776,0.00544982,0.70984
0.762833,0.427492,-0.217545,0.00651404,0.731
0.540005,0.197215,0.437339,0.00815832,0.59915
0.764829,0.227162,-0.0979928,0.00655912,0.69901
0.544858,0.589022,-0.251409,0.00508841,0.7722
0.65315,0.568261,-0.278416,0.00474499,0.75566
0.474855,0.803955,-0.193707,0.00658708,0.62369
0.474855,0.803955,-0.193707,0.00658708,0.53114
0.474855,0.803955,-0.193707,0.00658708,0.066
0.474855,0.803955,-0.193707,0.00658708,0.58812
0.644372,0.52264,-0.236123,0.00508819,0.73962
0.830582,0.241306,-0.178798,0.00679783,0.71853
0.830582,0.241306,-0.178798,0.00679783,0.53652
0.830582,0.241306,-0.178798,0.00679783,0.80573
0.421989,0.662404,0.0358127,0.010467,0.63439
0.703424,0.889211,-0.352724,0.0101883,0.81138
0.703424,0.889211,-0.352724,0.0101883,0.58195
0.703424,0.889211,-0.352724,0.0101883,0.7251
0.758246,1.00938,-0.04647,0.0216158,0.80845
0.677852,0.804369,-0.41207,0.0053213,0.81389
0.677852,0.804369,-0.41207,0.0053213,0.36905
0.677852,0.804369,-0.41207,0.0053213,0.80108
0.840082,0.313075,-0.214325,0.0066381,0.73216
1.21466,0.458741,0.114295,0.0331429,0.81054
1.21466,0.458741,0.114295,0.0331429,0.84989
1.08254,0.220037,-0.171177,0.0184097,0.77515
1.3589,0.125288,0.317446,0.0467782,0.8168
1.3589,0.125288,0.317446,0.0467782,0.84714
1.3589,0.125288,0.317446,0.0467782,0.85568
1.3589,0.125288,0.317446,0.0467782,0.83956
0.920408,0.17492,-0.230439,0.00597525,0.73675
0.421592,0.0416314,1.18857,0.0138348,0.49191
0.613202,0.429705,-0.0814068,0.00575757,0.70116
0.613202,0.429705,-0.0814068,0.00575757,0.52358
0.613202,0.429705,-0.0814068,0.00575757,0.29198
0.684417,0.585684,-0.312842,0.00490187,0.76226
0.684417,0.585684,-0.312842,0.00490187,0.83625
0.684417,0.585684,-0.312842,0.00490187,0.54432
0.617826,0.742201,-0.431557,0.00238331,0.79876
0.984811,0.874368,0.248094,0.0395272,0.84013
0.512326,0.422427,0.0543681,0.00663796,0.67661
0.604869,0.367994,0.0159875,0.00635259,0.6761
0.604869,0.367994,0.0159875,0.00635259,0.31509
0.807591,0.698272,-0.309159,0.0121563,0.80026
0.807591,0.698272,-0.309159,0.0121563,0.84956
0.647541,1.11118,0.0247955,0.0143695,0.70075
0.544418,1.25477,0.452437,0.012502,0.58973
0.544418,1.25477,0.452437,0.012502,0.59301
0.544418,1.25477,0.452437,0.012502,0.16162
0.544418,1.25477,0.452437,0.012502,0.6731
0.544418,1.25477,0.452437,0.012502,0.34605
0.617638,1.34114,0.992593,0.0200307,0.63696
0.35285,1.06733,0.741014,0.0156408,0.42883
0.399951,1.22547,0.600272,0.0110288,0.47017
0.399951,1.22547,0.600272,0.0110288,0.25372
0.434479,1.67713,3.57207,0.0244641,0.50145
0.434479,1.67713,3.57207,0.0244641,0.69838
0.434479,1.67713,3.57207,0.0244641,0.48566
0.434479,1.67713,3.57207,0.0244641,0.16842
0.434479,1.67713,3.57207,0.0244641,0.21421
0.434479,1.67713,3.57207,0.0244641,0.65828
0.434479,1.67713,3.57207,0.0244641,0.65219
0.472069,1.25284,0.443244,0.00888284,0.5306
0.472069,1.25284,0.443244,0.00888284,0.8645
0.472069,1.25284,0.443244,0.00888284,0.1354
0.853314,0.877198,-0.0875073,0.0236154,0.84707
0.715117,0.636498,-0.352708,0.00460277,0.7813
0.715117,0.636498,-0.352708,0.00460277,0.78463
0.439151,0.149426,0.928707,0.0124511,0.52408
0.439151,0.149426,0.928707,0.0124511,0.59236
0.377521,0.55398,0.307908,0.0133496,0.64997
0.377521,0.55398,0.307908,0.0133496,0.32603
0.377521,0.55398,0.307908,0.0133496,0.45677
0.840498,0.221056,-0.189288,0.00585377,0.71819
0.439822,0.344742,0.376738,0.00957883,0.62159
0.574319,0.44144,-0.0562804,0.00670492,0.69825
0.574319,0.44144,-0.0562804,0.00670492,0.27892
0.574319,0.44144,-0.0562804,0.00670492,0.40983
