sigma,mu,exp_H,error,acceptance
0.623829,0.792589,-0.452552,0.00200707,0.78918
0.623829,0.792589,-0.452552,0.00200707,0.78828
0.623829,0.792589,-0.452552,0.00200707,0.78719
0.623829,0.792589,-0.452552,0.00200707,0.78569
0.623829,0.792589,-0.452552,0.00200707,0.78919
0.623829,0.792589,-0.452552,0.00200707,0.78881
0.623829,0.792589,-0.452552,0.00200707,0.7919
0.623829,0.792589,-0.452552,0.00200707,0.78842
0.623829,0.792589,-0.452552,0.00200707,0.79072
0.623829,0.792589,-0.452552,0.00200707,0.79029
0.623829,0.792589,-0.452552,0.00200707,0.78983
0.623829,0.792589,-0.452552,0.00200707,0.78937
0.623829,0.792589,-0.452552,0.00200707,0.78721
0.623829,0.792589,-0.452552,0.00200707,0.78904
0.623829,0.792589,-0.452552,0.00200707,0.79063
0.623829,0.792589,-0.452552,0.00200707,0.79043
0.623829,0.792589,-0.452552,0.00200707,0.78948
0.623829,0.792589,-0.452552,0.00200707,0.78938
0.623829,0.792589,-0.452552,0.00200707,0.78835
0.623829,0.792589,-0.452552,0.00200707,0.78787
0.623829,0.792589,-0.452552,0.00200707,0.78685
0.623829,0.792589,-0.452552,0.00200707,0.78638
0.623829,0.792589,-0.452552,0.00200707,0.78842
0.623829,0.792589,-0.452552,0.00200707,0.78934
0.623829,0.792589,-0.452552,0.00200707,0.79006
0.623829,0.792589,-0.452552,0.00200707,0.78894
0.623829,0.792589,-0.452552,0.00200707,0.78957
0.623829,0.792589,-0.452552,0.00200707,0.78651
0.623829,0.792589,-0.452552,0.00200707,0.78757
0.623829,0.792589,-0.452552,0.00200707,0.79014
0.623829,0.792589,-0.452552,0.00200707,0.79036
0.623829,0.792589,-0.452552,0.00200707,0.79059
0.623829,0.792589,-0.452552,0.00200707,0.78988
0.623829,0.792589,-0.452552,0.00200707,0.78773
0.623829,0.792589,-0.452552,0.00200707,0.78891
0.623829,0.792589,-0.452552,0.00200707,0.78982
0.623829,0.792589,-0.452552,0.00200707,0.78861
0.623829,0.792589,-0.452552,0.00200707,0.79118
0.623829,0.792589,-0.452552,0.00200707,0.78818
0.623829,0.792589,-0.452552,0.00200707,0.78585
0.623829,0.792589,-0.452552,0.00200707,0.78788
0.623829,0.792589,-0.452552,0.00200707,0.7879
0.623829,0.792589,-0.452552,0.00200707,0.78969
0.623829,0.792589,-0.452552,0.00200707,0.79036
0.623829,0.792589,-0.452552,0.00200707,0.79168
0.623829,0.792589,-0.452552,0.00200707,0.7903
0.623829,0.792589,-0.452552,0.00200707,0.78836
