sigma,mu,exp_H,error,acceptance
0.623115,0.828471,-0.449306,0.00233778,0.78277
0.623115,0.828471,-0.449306,0.00233778,0.77599
0.623115,0.828471,-0.449306,0.00233778,0.7826
0.623115,0.828471,-0.449306,0.00233778,0.77873
0.623115,0.828471,-0.449306,0.00233778,0.78176
0.623115,0.828471,-0.449306,0.00233778,0.7812
0.623115,0.828471,-0.449306,0.00233778,0.77884
0.623115,0.828471,-0.449306,0.00233778,0.77781
0.623115,0.828471,-0.449306,0.00233778,0.77721
0.623115,0.828471,-0.449306,0.00233778,0.77489
0.623115,0.828471,-0.449306,0.00233778,0.76911
0.623115,0.828471,-0.449306,0.00233778,0.77916
0.623115,0.828471,-0.449306,0.00233778,0.77185
0.621447,0.820543,-0.444562,0.00292837,0.7793
0.621118,0.825773,-0.4472,0.00242408,0.77654
0.621465,0.819726,-0.439981,0.00284325,0.77779
0.616801,0.823795,-0.443085,0.0028261,0.77357
0.616801,0.823795,-0.443085,0.0028261,0.76578
0.625516,0.829568,-0.442316,0.00342112,0.78011
0.625516,0.829568,-0.442316,0.00342112,0.77413
0.618566,0.820355,-0.448513,0.00197493,0.7786
0.622877,0.811725,-0.447821,0.00262764,0.78294
0.622877,0.811725,-0.447821,0.00262764,0.77603
0.622877,0.811725,-0.447821,0.00262764,0.7825
0.622877,0.811725,-0.447821,0.00262764,0.78714
0.622877,0.811725,-0.447821,0.00262764,0.7752
0.622877,0.811725,-0.447821,0.00262764,0.7893
0.622877,0.811725,-0.447821,0.00262764,0.77365
0.622877,0.811725,-0.447821,0.00262764,0.78475
0.630317,0.811658,-0.440802,0.00271606,0.78485
0.63197,0.810795,-0.443309,0.00291631,0.79057
0.63197,0.810795,-0.443309,0.00291631,0.78
0.63197,0.810795,-0.443309,0.00291631,0.78792
0.63197,0.810795,-0.443309,0.00291631,0.78031
0.630399,0.819519,-0.443749,0.00326779,0.78454
0.630399,0.819519,-0.443749,0.00326779,0.79166
0.632481,0.827564,-0.441743,0.00292445,0.78433
0.64183,0.836825,-0.438432,0.00361053,0.78819
0.64183,0.836825,-0.438432,0.00361053,0.7887
0.638387,0.834676,-0.440687,0.00343858,0.78532
0.638387,0.834676,-0.440687,0.00343858,0.78826
0.638387,0.834676,-0.440687,0.00343858,0.78247
0.638387,0.834676,-0.440687,0.00343858,0.79233
0.638387,0.834676,-0.440687,0.00343858,0.79014
0.638387,0.834676,-0.440687,0.00343858,0.78928
0.628635,0.82832,-0.442952,0.00286389,0.78142
0.628635,0.82832,-0.442952,0.00286389,0.77261
0.628635,0.82832,-0.442952,0.00286389,0.7793
0.626418,0.83405,-0.443893,0.00292249,0.77704
0.626418,0.83405,-0.443893,0.00292249,0.77407
0.626418,0.83405,-0.443893,0.00292249,0.774
0.626418,0.83405,-0.443893,0.00292249,0.77684
0.626418,0.83405,-0.443893,0.00292249,0.78144
0.626418,0.83405,-0.443893,0.00292249,0.78151
0.618812,0.827853,-0.44085,0.00284482,0.77464
0.627128,0.832528,-0.439248,0.00299298,0.7769
0.627091,0.824304,-0.443644,0.00263362,0.78067
0.627091,0.824304,-0.443644,0.00263362,0.79049
0.627091,0.824304,-0.443644,0.00263362,0.78503
0.632022,0.829058,-0.442673,0.00326395,0.78496
0.632022,0.829058,-0.442673,0.00326395,0.77589
0.632022,0.829058,-0.442673,0.00326395,0.78985
0.632022,0.829058,-0.442673,0.00326395,0.78707
0.632022,0.829058,-0.442673,0.00326395,0.77304
0.632022,0.829058,-0.442673,0.00326395,0.7909
0.628629,0.822521,-0.44048,0.0031499,0.78207
0.621267,0.812757,-0.442697,0.00408421,0.78013
0.619794,0.820843,-0.44292,0.00260662,0.77487
0.619794,0.820843,-0.44292,0.00260662,0.77388
0.618059,0.818011,-0.442196,0.00233425,0.77519
0.617154,0.81821,-0.439879,0.00275757,0.77368
0.613423,0.812139,-0.443879,0.00247296,0.77128
0.606792,0.81868,-0.445723,0.0022177,0.76969
0.603788,0.815803,-0.444385,0.00236484,0.76589
0.603788,0.815803,-0.444385,0.00236484,0.76041
0.6081,0.809356,-0.446807,0.00223826,0.7735
0.610521,0.806266,-0.445486,0.00223453,0.77338
0.610521,0.806266,-0.445486,0.00223453,0.77927
0.619486,0.813486,-0.443134,0.00248474,0.77814
0.621023,0.820747,-0.443353,0.00306986,0.7799
0.622064,0.812515,-0.446715,0.00245019,0.78168
0.622064,0.812515,-0.446715,0.00245019,0.78393
0.622064,0.812515,-0.446715,0.00245019,0.78376
0.622064,0.812515,-0.446715,0.00245019,0.78618
0.61323,0.808247,-0.444487,0.0021303,0.77799
0.61323,0.808247,-0.444487,0.0021303,0.78537
0.615285,0.805552,-0.444046,0.00235597,0.77888
0.615285,0.805552,-0.444046,0.00235597,0.77253
0.617331,0.806273,-0.444425,0.0027211,0.78175
0.621453,0.806204,-0.445285,0.00248926,0.78498
0.621453,0.806204,-0.445285,0.00248926,0.78384
0.621453,0.806204,-0.445285,0.00248926,0.77785
0.63028,0.801362,-0.443279,0.00283496,0.79066
0.627861,0.793535,-0.445054,0.00275357,0.79094
0.627861,0.793535,-0.445054,0.00275357,0.79352
0.624748,0.791942,-0.445659,0.00260872,0.78873
0.624748,0.791942,-0.445659,0.00260872,0.78615
0.622557,0.783846,-0.439014,0.00300473,0.79048
0.624755,0.783293,-0.439329,0.00235204,0.78941
0.624755,0.783293,-0.439329,0.00235204,0.78769
