#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.423384    0.423384           0
           2    0.410329    0.416856  0.00461574
           3    0.404168    0.412627  0.00462546
           4    0.429786    0.416917  0.00508291
           5    0.401866    0.413906  0.00487689
           6    0.394516    0.410675  0.00502192
           7    0.409117    0.410452  0.00430944
           8    0.427211    0.412547  0.00424955
           9    0.428214    0.414288  0.00411851
          10    0.421083    0.414967   0.0037623
          11      0.4094    0.414461  0.00345415
          12    0.398429    0.413125  0.00341493
          13    0.430523    0.414463  0.00340441
          14    0.397598    0.413259  0.00336764
          15    0.392191    0.411854   0.0034235
          16     0.41893    0.412296  0.00323797
          17     0.42183    0.412857  0.00309568
          18    0.450468    0.414947  0.00355969
          19    0.413736    0.414883  0.00337291
          20    0.405368    0.414407  0.00323764
