#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1     0.19475     0.19475           0
           2   -0.013676    0.090537   0.0736897
           3    0.092146   0.0910733   0.0491284
           4    0.006972    0.070048   0.0410999
           5   -0.319944  -0.0079504   0.0771239
           6   -0.234662  -0.0457357    0.072941
           7    0.392312   0.0168426   0.0852377
           8     0.01916   0.0171323   0.0745834
           9       2e-05   0.0152309   0.0663206
          10   -0.204358   -0.006728   0.0632194
          11     0.11417  0.00426273   0.0584198
          12    -0.16543 -0.00987833   0.0552364
          13   -0.048342  -0.0128371   0.0510667
          14    -0.04452  -0.0151001   0.0474692
          15    -0.17748  -0.0259255   0.0455222
          16   -0.159254  -0.0342585    0.043433
          17    0.094946  -0.0266582   0.0415378
          18    0.086728   -0.020359   0.0397049
          19    0.080718  -0.0150392   0.0379699
          20    0.170538  -0.0057603   0.0371879
