#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.940284   -0.940284           0
           2   -0.943384   -0.941834  0.00109602
           3   -0.932984   -0.938884  0.00251705
           4   -0.942296   -0.939737  0.00202718
           5    -0.94154   -0.940098   0.0016535
           6   -0.935968   -0.939409  0.00151441
           7   -0.937492   -0.939135   0.0013226
           8   -0.948836   -0.940348  0.00162044
           9   -0.932428   -0.939468  0.00166225
          10   -0.946772   -0.940198  0.00164871
          11   -0.944252   -0.940567  0.00153946
          12   -0.942168     -0.9407  0.00141694
          13   -0.936984   -0.940414  0.00133647
          14    -0.93694   -0.940166  0.00126384
          15   -0.945696   -0.940535  0.00123218
          16   -0.936136    -0.94026  0.00118544
          17   -0.940812   -0.940292  0.00111615
          18    -0.94294    -0.94044  0.00106379
          19   -0.935876   -0.940199  0.00103456
          20   -0.944316   -0.940405   0.0010031
