#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.242932    0.242932           0
           2    0.243401    0.243167 0.000165789
           3    0.244851    0.243728 0.000471567
           4    0.248116    0.244825   0.0010138
           5    0.242219    0.244304 0.000935444
           6    0.243275    0.244132 0.000795113
           7    0.243548    0.244049 0.000685897
           8    0.244377     0.24409 0.000601387
           9    0.242105    0.243869 0.000573574
          10    0.241184    0.243601 0.000575664
          11    0.246675     0.24388 0.000587246
          12    0.245345    0.244002 0.000550843
          13    0.244973    0.244077 0.000513506
          14    0.247941    0.244353 0.000545987
          15    0.243118    0.244271 0.000515762
          16    0.244004    0.244254 0.000483796
          17    0.240169    0.244014  0.00051154
          18     0.24376       0.244 0.000483316
          19    0.239445     0.24376 0.000513903
          20    0.243726    0.243758  0.00048821
