#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.478636   -0.478636           0
           2   -0.481488   -0.480062  0.00100846
           3   -0.478562   -0.479562 0.000786561
           4   -0.479847   -0.479633  0.00059314
           5   -0.477209   -0.479149 0.000642861
           6   -0.478461   -0.479034 0.000545827
           7   -0.479692   -0.479128 0.000475873
           8   -0.478212   -0.479013 0.000429941
           9   -0.480093   -0.479133 0.000398542
          10   -0.480051   -0.479225 0.000369099
          11   -0.480592   -0.479349 0.000355837
          12   -0.480198    -0.47942 0.000333131
          13   -0.479797   -0.479449 0.000308762
          14   -0.481468   -0.479593 0.000318604
          15   -0.477643   -0.479463  0.00032281
          16   -0.479307   -0.479453 0.000302782
          17   -0.481025   -0.479546 0.000298749
          18   -0.478419   -0.479483 0.000288632
          19   -0.480114   -0.479516  0.00027534
          20   -0.477381    -0.47941 0.000281515
