#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.831855   -0.831855           0
           2   -0.829117   -0.830486 0.000968185
           3   -0.832659    -0.83121 0.000875424
           4    -0.82819   -0.830455 0.000926725
           5   -0.830237   -0.830412 0.000742404
           6   -0.834925   -0.831164 0.000924279
           7   -0.832885    -0.83141 0.000824288
           8   -0.830902   -0.831346 0.000723693
           9   -0.835694   -0.831829  0.00078822
          10   -0.832382   -0.831885 0.000711336
          11   -0.834971   -0.832165 0.000699821
          12   -0.833756   -0.832298 0.000653932
          13   -0.828144   -0.831978 0.000677192
          14   -0.833916   -0.832117 0.000642808
          15   -0.828719    -0.83189 0.000638609
          16   -0.833389   -0.831984 0.000605526
          17   -0.833014   -0.832044 0.000572932
          18   -0.830129   -0.831938 0.000550892
          19   -0.835816   -0.832142 0.000558421
          20   -0.835218   -0.832296 0.000551271
