#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.006594    0.006594           0
           2   -0.001094     0.00275  0.00271812
           3    0.000568  0.00202267  0.00190691
           4    -0.01203  -0.0014905  0.00336187
           5     0.00515  -0.0001624  0.00294015
           6    -0.00131-0.000353667  0.00245634
           7    -0.00105-0.000453143  0.00210745
           8    0.004524    0.000169  0.00193367
           9     0.00295    0.000478  0.00174333
          10   -0.003414    8.88e-05  0.00161186
          11    0.001422     0.00021  0.00146987
          12   -0.000462    0.000154  0.00134845
          13   -0.000218 0.000125385  0.00124503
          14    0.004002 0.000402286  0.00118649
          15     0.01062  0.00108347  0.00128817
          16    0.015098  0.00195937  0.00147571
          17   -0.002308  0.00170835  0.00141009
          18   -0.007152  0.00121611  0.00141506
          19   -0.007732 0.000745158  0.00141679
          20   -0.001236   0.0006461  0.00134941
