#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1      2.1257      2.1257           0
           2     2.04638     2.08604   0.0280411
           3     2.02807     2.06672   0.0244623
           4     2.02652     2.05667   0.0203056
           5      2.0865     2.06264   0.0170989
           6     2.07958     2.06546   0.0144805
           7     2.09715     2.06999   0.0131006
           8     2.04817     2.06726   0.0117434
           9       2.134     2.07468   0.0125638
          10     2.07934     2.07514   0.0113161
          11     1.99374     2.06774   0.0124746
          12      1.9845     2.06081   0.0132239
          13     2.09237     2.06323   0.0124275
          14     2.13428     2.06831   0.0125331
          15      2.0934     2.06998   0.0118087
          16     2.08275     2.07078   0.0110976
          17     2.02029     2.06781   0.0108349
          18     2.12443     2.07095   0.0106798
          19     2.04804     2.06975   0.0101856
          20     2.04117     2.06832  0.00977601
