#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.264372    0.264372           0
           2    0.259197    0.261784  0.00182964
           3    0.262782    0.262117  0.00124959
           4    0.266016    0.263092  0.00126141
           5    0.261189    0.262711    0.001065
           6    0.264099    0.262942 0.000912266
           7    0.265885    0.263363  0.00087343
           8    0.262584    0.263265 0.000769655
           9    0.263989    0.263346 0.000688328
          10    0.261582     0.26317 0.000641693
          11     0.26697    0.263515  0.00066994
          12    0.259725    0.263199 0.000684526
          13    0.257885     0.26279 0.000743977
          14    0.260729    0.262643 0.000705259
          15    0.263578    0.262705  0.00066099
          16    0.267009    0.262974  0.00067219
          17     0.26233    0.262937 0.000633718
          18    0.261034    0.262831 0.000607258
          19    0.267783    0.263092 0.000628756
          20    0.260713    0.262973  0.00060846
