#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.290668    0.290668           0
           2    0.295101    0.292885   0.0015672
           3    0.300319    0.295363  0.00227717
           4    0.294053    0.295035  0.00173124
           5    0.299394    0.295907   0.0015894
           6    0.292202     0.29529  0.00143948
           7    0.292248    0.294855  0.00129775
           8    0.305177    0.296145  0.00165714
           9    0.291711    0.295653  0.00154452
          10    0.287377    0.294825  0.00159647
          11    0.295869     0.29492  0.00145416
          12    0.289979    0.294508  0.00139005
          13    0.292592    0.294361  0.00129091
          14    0.289069    0.293983  0.00125282
          15    0.299988    0.294383   0.0012316
          16    0.295897    0.294478  0.00115826
          17    0.291762    0.294318  0.00110109
          18    0.297051     0.29447  0.00105033
          19    0.298056    0.294659  0.00101187
          20    0.294201    0.294636 0.000961535
