#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1        2.88        2.88           0
           2        3.92         3.4    0.367696
           3        5.12     3.97333    0.528422
           4        1.28         3.3    0.705053
           5        5.12       3.664    0.651261
           6        0.72     3.17333    0.703683
           7           0        2.72    0.734814
           8        0.72        2.47    0.684169
           9        2.88     2.51556    0.609665
          10        3.92       2.656    0.564644
          11        6.48     3.00364    0.611027
          12        5.12        3.18    0.585007
          13        2.88     3.15692    0.540462
          14        3.92     3.21143    0.504598
          15           8     3.53067    0.562957
          16       15.68        4.29    0.905038
          17       15.68        4.96     1.07147
          18       13.52     5.43556     1.11249
          19        9.68     5.65895     1.07613
          20        9.68        5.86     1.04094
          21           8      5.9619    0.996343
          22       15.68     6.40364      1.0444
          23       13.52     6.71304     1.04381
          24        9.68     6.83667     1.00762
          25       11.52       7.024    0.984571
          26       11.52     7.19692    0.961768
          27        9.68     7.28889    0.930534
          28        9.68     7.37429    0.901211
          29       23.12     7.91724     1.02067
          30       25.92     8.51733      1.1496
          31       25.92     9.07871     1.24204
          32          32       9.795     1.39456
          33          32     10.4679     1.50591
          34       20.48     10.7624     1.49013
          35          18     10.9691     1.46183
          36       23.12     11.3067     1.45967
          37       20.48     11.5546     1.44112
          38       25.92     11.9326     1.45194
          39       25.92     12.2913     1.45833
          40       23.12      12.562     1.44678
          41       15.68      12.638     1.41349
          42       35.28     13.1771     1.47907
          43       46.08     13.9423     1.63064
          44          50     14.7618     1.78768
          45          50     15.5449     1.91178
          46       38.72     16.0487     1.93547
          47       38.72     16.5311     1.95347
          48       38.72     16.9933     1.96671
          49       38.72     17.4367     1.97592
          50       38.72     17.8624     1.98172
          51       38.72     18.2714     1.98462
          52          32     18.5354     1.96393
          53       35.28     18.8513     1.95213
          54       35.28     19.1556     1.93954
          55       38.72     19.5113     1.93662
          56       42.32     19.9186     1.94439
          57       46.08     20.3775     1.96371
          58       42.32     20.7559     1.96595
          59          50     21.2515     1.99414
          60          50     21.7307     2.01764
          61          50     22.1941      2.0371
          62       38.72     22.4606      2.0216
          63       35.28     22.6641     1.99973
          64       25.92      22.715     1.96913
          65          32     22.8578     1.94401
          66       25.92     22.9042     1.91511
          67       20.48     22.8681     1.88687
          68       13.52     22.7306     1.86412
          69          18      22.662     1.83836
          70          18     22.5954     1.81331
          71       23.12     22.6028     1.78778
          72          32     22.7333     1.76771
          73       28.88     22.8175      1.7455
          74       23.12     22.8216     1.72192
          75          18     22.7573     1.70016
          76       15.68     22.6642     1.68033
          77       13.52     22.5455      1.6627
          78          18     22.4872     1.64241
          79       13.52     22.3737     1.62553
          80       20.48       22.35     1.60539
          81       35.28     22.5096     1.59348
          82          32     22.6254     1.57825
          83       13.52     22.5157     1.56304
          84       11.52     22.3848     1.54991
          85       13.52     22.2805     1.53518
          86        9.68      22.134      1.5243
          87        3.92     21.9246     1.52109
          88        3.92       21.72      1.5175
          89        3.92       21.52     1.51357
          90           8     21.3698     1.50419
          91        3.92      21.178     1.49984
          92        6.48     21.0183     1.49202
