#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.389266    0.389266           0
           2    0.406193     0.39773  0.00598457
           3    0.414734    0.403398  0.00611033
           4    0.409246     0.40486  0.00475442
           5    0.370077    0.397903  0.00729253
           6    0.396124    0.397607  0.00608313
           7    0.397141     0.39754  0.00521448
           8    0.409947    0.399091  0.00478775
           9    0.415253    0.400887   0.0045802
          10    0.410116     0.40181  0.00421413
          11    0.347986    0.396917  0.00603673
          12    0.374624    0.395059  0.00581249
          13    0.409805    0.396193  0.00547494
          14    0.385791     0.39545  0.00513404
          15    0.405721    0.396135  0.00483722
          16    0.368409    0.394402  0.00483534
          17    0.415974    0.395671  0.00471447
          18     0.43463    0.397836  0.00492438
          19     0.39519    0.397696  0.00466717
          20     0.40138     0.39788  0.00443744
