#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.280342    0.280342           0
           2    0.285796    0.283069  0.00192826
           3    0.288774    0.284971  0.00201565
           4    0.282795    0.284427  0.00158342
           5    0.288089    0.285159  0.00142611
           6    0.285831    0.285271  0.00119281
           7    0.287087    0.285531  0.00105025
           8    0.293443     0.28652  0.00130398
           9    0.285062    0.286358  0.00116911
          10    0.282167    0.285939  0.00112479
          11    0.293835    0.286657  0.00123049
          12    0.285614     0.28657  0.00113101
          13    0.285951    0.286522  0.00104501
          14    0.285349    0.286438 0.000973719
          15     0.29051     0.28671 0.000945892
          16    0.290587    0.286952 0.000917283
          17    0.284408    0.286802 0.000875444
          18    0.284924    0.286698 0.000833008
          19    0.289668    0.286854 0.000803701
          20    0.287759      0.2869 0.000764788
