#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.002626    0.002626           0
           2   -0.003682   -0.000528  0.00223021
           3    0.004112  0.00101867  0.00195074
           4    -8.8e-05    0.000742  0.00148254
           5   -0.012382  -0.0018828  0.00263027
           6     0.00449-0.000820667  0.00239677
           7   -0.003448   -0.001196  0.00208356
           8     0.00429 -0.00051025  0.00193267
           9    -0.00126-0.000593556  0.00171972
          10     0.00513   -2.12e-05  0.00164023
          11   -0.001064   -0.000116  0.00149386
          12    0.003918 0.000220167  0.00140668
          13    0.014516  0.00131985  0.00167401
          14    0.009354  0.00189371  0.00164987
          15    0.011716  0.00254853  0.00166476
          16   -0.000526  0.00235637  0.00157177
          17    0.009674  0.00278682  0.00153712
          18    -0.00521  0.00234256  0.00151457
          19   -0.006076  0.00189947  0.00149827
          20   -0.005092   0.0015499  0.00146357
