#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    -0.00091    -0.00091           0
           2   -0.001428   -0.001169 0.000183141
           3     0.00937    0.002344  0.00287095
           4    0.008354   0.0038465  0.00251584
           5    -0.00347   0.0023832   0.0024008
           6   -0.004736  0.00119667  0.00227506
           7   -0.002898 0.000611714  0.00202385
           8    0.005488  0.00122125   0.0018604
           9     0.00866  0.00204778  0.00182809
          10    -0.00403     0.00144  0.00174339
          11    0.009892  0.00220836  0.00174603
          12   -0.002246  0.00183717  0.00163951
          13      0.0037  0.00198046  0.00151964
          14   -0.002758    0.001642   0.0014483
          15   -0.008642   0.0009564   0.0015053
          16   -0.011074   0.0002045  0.00158794
          17   -0.018188-0.000877412  0.00182628
          18    0.009364-0.000308444  0.00181128
          19    0.005854 1.58947e-05  0.00174475
          20    0.004726   0.0002514  0.00167333
