#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.279431    0.279431           0
           2    0.282281    0.280856  0.00100773
           3    0.286309    0.282674  0.00162915
           4     0.29129    0.284828  0.00222997
           5    0.287605    0.285383  0.00185187
           6    0.283672    0.285098  0.00156503
           7    0.283259    0.284835  0.00136331
           8    0.283801    0.284706  0.00119902
           9    0.286104    0.284861   0.0010758
          10    0.280807    0.284456  0.00104184
          11    0.287088    0.284695 0.000974224
          12     0.28505    0.284725 0.000893487
          13    0.283967    0.284666 0.000826656
          14    0.280129    0.284342 0.000828721
          15    0.276876    0.283845 0.000910768
          16    0.288812    0.284155 0.000905223
          17    0.280937    0.283966  0.00087154
          18    0.282856    0.283904 0.000825297
          19    0.278268    0.283608 0.000833475
          20    0.284011    0.283628 0.000792046
