#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.231804    0.231804           0
           2    0.230614    0.231209 0.000420503
           3    0.233163     0.23186 0.000601195
           4    0.234714    0.232574 0.000764956
           5    0.232131    0.232485 0.000617066
           6    0.232354    0.232464 0.000514608
           7    0.233156    0.232562   0.0004505
           8    0.232243    0.232522 0.000395956
           9    0.229411    0.232177 0.000479694
          10    0.233033    0.232262 0.000439303
          11    0.233458    0.232371 0.000412589
          12    0.231755     0.23232 0.000381386
          13    0.233442    0.232406 0.000361685
          14    0.235912    0.232656 0.000413548
          15    0.230903     0.23254 0.000402157
          16    0.232986    0.232567 0.000377988
          17    0.232066    0.232538 0.000356901
          18    0.230432    0.232421 0.000355727
          19    0.228346    0.232207 0.000396419
          20    0.231298    0.232161 0.000379194
