#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1      0.0251      0.0251           0
           2    0.032656    0.028878  0.00267145
           3    0.039366    0.032374   0.0033645
           4    0.041138    0.034565  0.00315718
           5    0.037174   0.0350868   0.0025685
           6    0.029236   0.0341117  0.00231814
           7    0.031236   0.0337009  0.00202305
           8    0.040302    0.034526  0.00193113
           9     0.03642   0.0347364  0.00172799
          10    0.029132    0.034176  0.00164356
          11    0.042702   0.0349511  0.00166692
          12    0.035028   0.0349575  0.00152803
          13    0.032354   0.0347572  0.00142355
          14     0.03322   0.0346474  0.00132609
          15    0.031228   0.0344195  0.00125713
          16     0.02642   0.0339195  0.00127411
          17    0.020932   0.0331555  0.00140972
          18    0.036688   0.0333518  0.00134499
          19    0.038468   0.0336211  0.00130088
          20    0.032724   0.0335762   0.0012366
