#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.444064    0.444064           0
           2    0.421463    0.432764  0.00799087
           3    0.425863    0.430463  0.00564862
           4    0.435786    0.431794  0.00439041
           5    0.422641    0.429963  0.00387521
           6    0.433971    0.430631  0.00328641
           7    0.420484    0.429182  0.00312028
           8    0.417941    0.427777  0.00303016
           9     0.43963    0.429094  0.00296592
          10    0.439921    0.430176  0.00286015
          11    0.436125    0.430717  0.00265077
          12    0.430309    0.430683  0.00243009
          13    0.429637    0.430603  0.00224449
          14    0.425822    0.430261  0.00210999
          15    0.437661    0.430754  0.00202617
          16    0.414344    0.429729  0.00214346
          17    0.428555     0.42966  0.00201849
          18    0.442569    0.430377  0.00202976
          19    0.415664    0.429603  0.00206537
          20    0.436301    0.429938  0.00198907
