#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.783124   -0.783124           0
           2   -0.783852   -0.783488 0.000257387
           3   -0.778844    -0.78194  0.00127553
           4   -0.781784   -0.781901 0.000957244
           5    -0.78364   -0.782249 0.000826568
           6   -0.781364   -0.782101 0.000701838
           7    -0.78286    -0.78221 0.000609886
           8   -0.784328   -0.782475 0.000588329
           9   -0.779808   -0.782178 0.000592885
          10   -0.785252   -0.782486 0.000608078
          11   -0.783432   -0.782572 0.000558851
          12   -0.781188   -0.782456  0.00052404
          13   -0.781172   -0.782358 0.000492954
          14   -0.784436   -0.782506 0.000479578
          15    -0.78084   -0.782395 0.000460288
          16   -0.781824   -0.782359 0.000432901
          17    -0.78568   -0.782555 0.000449351
          18   -0.781424   -0.782492 0.000428755
          19    -0.78262   -0.782499 0.000406242
          20   -0.784304   -0.782589 0.000395833
