#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.403447    0.403447           0
           2    0.389126    0.396287  0.00506335
           3    0.394717    0.395763   0.0034025
           4    0.391531    0.394705  0.00271143
           5    0.385184    0.392801  0.00275792
           6    0.388115     0.39202  0.00240633
           7    0.387402     0.39136  0.00215108
           8     0.39907    0.392324  0.00208695
           9    0.405359    0.393772  0.00230345
          10    0.396146     0.39401   0.0020853
          11     0.38849    0.393508  0.00195518
          12    0.391198    0.393315   0.0018017
          13    0.395378    0.393474  0.00167007
          14    0.397854    0.393787  0.00157982
          15    0.392293    0.393687  0.00147763
          16    0.394618    0.393745  0.00138643
          17    0.392843    0.393692  0.00130589
          18    0.393824      0.3937  0.00123336
          19    0.381509    0.393058  0.00132487
          20     0.38503    0.392657  0.00131803
