#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.088416    0.088416           0
           2    0.089334    0.088875 0.000324562
           3    0.120494   0.0994147  0.00860832
           4    0.095684    0.098482  0.00650657
           5    0.099478   0.0986812   0.0052083
           6    0.091352   0.0974597  0.00448121
           7    0.115412    0.100024  0.00451567
           8    0.107298    0.100933   0.0040417
           9    0.113424    0.102321  0.00382348
          10    0.087594    0.100849  0.00371396
          11    0.104396    0.101171   0.0033903
          12    0.090228    0.100259  0.00322809
          13     0.07975   0.0986815  0.00334313
          14    0.085244   0.0977217  0.00323919
          15      0.0925   0.0973736  0.00304189
          16     0.09333   0.0971209  0.00286225
          17     0.07814   0.0960044   0.0029035
          18    0.110512   0.0968103  0.00285187
          19     0.11118   0.0975666  0.00280026
          20     0.08407   0.0968918  0.00274035
