sigma,mu,exp_H,error,acceptance
0.608626,0.800243,-0.447926,0.00230124,0.52746
0.608626,0.800243,-0.447926,0.00230124,0.56263
0.608626,0.800243,-0.447926,0.00230124,0.57036
0.608626,0.800243,-0.447926,0.00230124,0.56733
0.608626,0.800243,-0.447926,0.00230124,0.52126
0.608626,0.800243,-0.447926,0.00230124,0.56861
0.608626,0.800243,-0.447926,0.00230124,0.56615
0.608626,0.800243,-0.447926,0.00230124,0.57797
0.608626,0.800243,-0.447926,0.00230124,0.55439
0.608626,0.800243,-0.447926,0.00230124,0.6155
0.608626,0.800243,-0.447926,0.00230124,0.5318
0.608626,0.800243,-0.447926,0.00230124,0.60866
0.608626,0.800243,-0.447926,0.00230124,0.5682
0.608626,0.800243,-0.447926,0.00230124,0.58837
0.608626,0.800243,-0.447926,0.00230124,0.55472
0.608626,0.800243,-0.447926,0.00230124,0.58723
0.608626,0.800243,-0.447926,0.00230124,0.59392
0.608626,0.800243,-0.447926,0.00230124,0.59958
0.608626,0.800243,-0.447926,0.00230124,0.53291
0.608626,0.800243,-0.447926,0.00230124,0.55743
0.608626,0.800243,-0.447926,0.00230124,0.61602
0.608626,0.800243,-0.447926,0.00230124,0.58813
0.608626,0.800243,-0.447926,0.00230124,0.57799
0.608626,0.800243,-0.447926,0.00230124,0.51657
0.608626,0.800243,-0.447926,0.00230124,0.55299
0.608626,0.800243,-0.447926,0.00230124,0.5143
0.608626,0.800243,-0.447926,0.00230124,0.60864
0.608626,0.800243,-0.447926,0.00230124,0.54387
0.608626,0.800243,-0.447926,0.00230124,0.58458
0.608626,0.800243,-0.447926,0.00230124,0.60741
0.608626,0.800243,-0.447926,0.00230124,0.52115
0.608626,0.800243,-0.447926,0.00230124,0.58012
0.608626,0.800243,-0.447926,0.00230124,0.53682
0.608626,0.800243,-0.447926,0.00230124,0.5682
0.608626,0.800243,-0.447926,0.00230124,0.51628
0.608626,0.800243,-0.447926,0.00230124,0.50775
0.608626,0.800243,-0.447926,0.00230124,0.5366
0.608626,0.800243,-0.447926,0.00230124,0.52091
0.608626,0.800243,-0.447926,0.00230124,0.5411
0.608626,0.800243,-0.447926,0.00230124,0.56827
0.608626,0.800243,-0.447926,0.00230124,0.54904
0.608626,0.800243,-0.447926,0.00230124,0.53564
0.608626,0.800243,-0.447926,0.00230124,0.5727
0.608626,0.800243,-0.447926,0.00230124,0.56815
0.608626,0.800243,-0.447926,0.00230124,0.59489
0.608626,0.800243,-0.447926,0.00230124,0.53872
0.608626,0.800243,-0.447926,0.00230124,0.5396
0.608626,0.800243,-0.447926,0.00230124,0.54303
0.608626,0.800243,-0.447926,0.00230124,0.56019
0.608626,0.800243,-0.447926,0.00230124,0.57674
