sigma,mu,exp_H,error,acceptance
0.996522,0.605909,-0.144369,0.0147394,0.54962
0.930783,0.682193,-0.194369,0.0120073,0.55633
0.931438,0.697307,-0.116231,0.019537,0.56482
0.863227,0.643164,-0.25302,0.0122935,0.53231
0.819962,0.545997,-0.293445,0.00582829,0.49302
0.721095,0.450429,-0.198184,0.00484882,0.43394
0.800754,0.479686,-0.267517,0.00476284,0.46736
0.750984,0.553693,-0.29056,0.00490038,0.47765
0.685957,0.63199,-0.354474,0.00346824,0.50682
0.771075,0.691313,-0.352904,0.00514608,0.54149
0.820733,0.643774,-0.302354,0.00750652,0.5272
0.784414,0.551035,-0.29389,0.00590716,0.48719
0.839546,0.608887,-0.294477,0.00737855,0.51687
0.934738,0.604007,-0.213595,0.011851,0.53376
0.969155,0.515555,-0.208323,0.010551,0.52127
1.02865,0.543818,-0.145433,0.0166566,0.54184
1.01529,0.473569,-0.200898,0.0124281,0.52333
1.04213,0.4773,-0.194621,0.0107244,0.53288
1.00764,0.378444,-0.22801,0.0103794,0.50972
0.975018,0.366766,-0.245842,0.00811998,0.49586
0.934343,0.365754,-0.24721,0.00778916,0.48414
0.939108,0.356528,-0.260235,0.00674461,0.48224
0.960022,0.453467,-0.2397,0.0114035,0.50697
1.02218,0.480034,-0.178705,0.0155554,0.52941
1.01618,0.513135,-0.189185,0.0132575,0.53283
0.962358,0.482992,-0.232763,0.00912227,0.51192
0.872594,0.544462,-0.281423,0.00666698,0.50116
0.872594,0.544462,-0.281423,0.00666698,0.53981
0.81742,0.463655,-0.264523,0.00539289,0.46865
0.911571,0.452214,-0.27101,0.00642051,0.49063
0.879941,0.541784,-0.270716,0.00786954,0.50506
0.861593,0.509085,-0.26627,0.00685694,0.49377
0.763753,0.59225,-0.324538,0.00465095,0.49658
0.716212,0.688047,-0.381304,0.00400154,0.54291
0.622088,0.601538,-0.318693,0.0033439,0.48627
0.588013,0.647681,-0.359988,0.00305356,0.51146
0.554806,0.615126,-0.301916,0.00372896,0.49201
0.5558,0.675554,-0.360197,0.00346567,0.52133
0.5558,0.675554,-0.360197,0.00346567,0.49159
0.560358,0.660158,-0.356446,0.0034705,0.51751
0.57696,0.627161,-0.32512,0.00316664,0.50155
0.511347,0.675724,-0.29939,0.00516259,0.50666
0.493087,0.700003,-0.270969,0.00625807,0.50042
0.414869,0.751112,0.133657,0.0131228,0.42698
0.440197,0.825454,0.00994024,0.0109485,0.43761
0.482809,0.9167,-0.180316,0.00754877,0.45479
0.482809,0.9167,-0.180316,0.00754877,0.43845
0.505657,0.99057,-0.165722,0.00550104,0.44964
0.422119,0.972894,0.156951,0.0113193,0.37928
0.476831,0.936272,-0.141121,0.00785808,0.44079
