sigma,mu,exp_H,error,acceptance
0.600694,0.802085,-0.443221,0.00242697,0.57328
0.600694,0.802085,-0.443221,0.00242697,0.5895
0.600694,0.802085,-0.443221,0.00242697,0.55899
0.632315,0.769787,-0.440456,0.00224488,0.57524
0.632315,0.769787,-0.440456,0.00224488,0.5237
0.632315,0.769787,-0.440456,0.00224488,0.55783
0.632315,0.769787,-0.440456,0.00224488,0.58323
0.632315,0.769787,-0.440456,0.00224488,0.53962
0.632315,0.769787,-0.440456,0.00224488,0.59161
0.632315,0.769787,-0.440456,0.00224488,0.59837
0.632315,0.769787,-0.440456,0.00224488,0.58934
0.632315,0.769787,-0.440456,0.00224488,0.54277
0.632315,0.769787,-0.440456,0.00224488,0.54614
0.632315,0.769787,-0.440456,0.00224488,0.54956
0.632315,0.769787,-0.440456,0.00224488,0.60803
0.632315,0.769787,-0.440456,0.00224488,0.5329
0.632315,0.769787,-0.440456,0.00224488,0.53563
0.622655,0.842374,-0.435399,0.00307491,0.58235
0.622655,0.842374,-0.435399,0.00307491,0.52092
0.602212,0.772881,-0.438189,0.00223771,0.56568
0.602212,0.772881,-0.438189,0.00223771,0.57272
0.602212,0.772881,-0.438189,0.00223771,0.511
0.602212,0.772881,-0.438189,0.00223771,0.53285
0.602212,0.772881,-0.438189,0.00223771,0.55294
0.587035,0.80582,-0.440338,0.0025617,0.56235
0.650103,0.791336,-0.44152,0.00268744,0.58579
0.650103,0.791336,-0.44152,0.00268744,0.55279
0.611642,0.780863,-0.442444,0.00217242,0.5701
0.611642,0.780863,-0.442444,0.00217242,0.5442
0.611642,0.780863,-0.442444,0.00217242,0.61204
0.611642,0.780863,-0.442444,0.00217242,0.557
0.611642,0.780863,-0.442444,0.00217242,0.5351
0.611642,0.780863,-0.442444,0.00217242,0.54971
0.611642,0.780863,-0.442444,0.00217242,0.56517
0.611642,0.780863,-0.442444,0.00217242,0.60052
0.611642,0.780863,-0.442444,0.00217242,0.55264
0.611642,0.780863,-0.442444,0.00217242,0.58713
0.611642,0.780863,-0.442444,0.00217242,0.58326
0.611642,0.780863,-0.442444,0.00217242,0.55374
0.611642,0.780863,-0.442444,0.00217242,0.53978
0.611642,0.780863,-0.442444,0.00217242,0.56069
0.611642,0.780863,-0.442444,0.00217242,0.55544
0.611642,0.780863,-0.442444,0.00217242,0.55033
0.611642,0.780863,-0.442444,0.00217242,0.52916
0.611642,0.780863,-0.442444,0.00217242,0.55436
0.611642,0.780863,-0.442444,0.00217242,0.5536
0.611642,0.780863,-0.442444,0.00217242,0.57232
0.611642,0.780863,-0.442444,0.00217242,0.5352
0.611642,0.780863,-0.442444,0.00217242,0.57755
0.611642,0.780863,-0.442444,0.00217242,0.52821
