sigma,mu,exp_H,error,acceptance
0.610136,0.780063,-0.442808,0.00149517,0.569605
0.610136,0.780063,-0.441852,0.00171014,0.57178
0.610136,0.780063,-0.442474,0.00163934,0.56889
0.60933,0.780517,-0.443431,0.00149122,0.57001
0.609174,0.780821,-0.443426,0.00160237,0.570555
0.609174,0.780821,-0.443005,0.00173421,0.57246
0.609135,0.78086,-0.442304,0.0017197,0.57001
0.608978,0.781106,-0.443163,0.001585,0.569545
0.608978,0.781106,-0.443303,0.00150561,0.568745
0.608723,0.780635,-0.443386,0.00168417,0.56949
0.608723,0.780635,-0.442899,0.00147342,0.572515
0.607979,0.780436,-0.443492,0.00178346,0.5697
0.607979,0.780436,-0.44678,0.001552,0.569665
0.607979,0.780436,-0.442853,0.00156049,0.569265
0.607979,0.780436,-0.444324,0.00142441,0.57106
0.607979,0.780436,-0.442997,0.00175337,0.568655
0.607723,0.781373,-0.443727,0.00162693,0.570515
0.607723,0.781373,-0.444998,0.00171439,0.570025
0.608607,0.780554,-0.441844,0.00189627,0.57032
0.608122,0.780883,-0.445052,0.00174761,0.570245
0.608794,0.780569,-0.4428,0.00159171,0.57146
0.608208,0.779913,-0.444295,0.00161083,0.56933
0.608208,0.779913,-0.444544,0.00151272,0.568685
0.608776,0.780889,-0.44399,0.00157157,0.56966
0.608776,0.780889,-0.444064,0.00154842,0.56949
0.609736,0.78122,-0.44336,0.00176502,0.5703
0.609736,0.78122,-0.444836,0.00149128,0.57053
0.609736,0.78122,-0.442417,0.00153595,0.570905
0.610213,0.781417,-0.441193,0.00171756,0.56964
0.610659,0.781109,-0.442687,0.00160643,0.57022
0.611524,0.781485,-0.44298,0.00174857,0.570795
0.611524,0.781485,-0.441624,0.00161559,0.570305
0.61172,0.782339,-0.447645,0.00165477,0.573295
0.612395,0.783039,-0.443818,0.00157897,0.57159
0.612395,0.783039,-0.443395,0.00170083,0.570725
0.612395,0.783039,-0.443894,0.00178096,0.574425
0.611558,0.783271,-0.445863,0.00149163,0.57022
0.61249,0.783677,-0.444423,0.0016188,0.57218
0.611815,0.78339,-0.443522,0.00186873,0.570655
0.612538,0.782787,-0.442561,0.00152109,0.572465
0.613143,0.782445,-0.445611,0.00174133,0.57107
0.613143,0.782445,-0.443726,0.00176122,0.570185
0.613226,0.782587,-0.446402,0.00173575,0.573245
0.613226,0.782587,-0.443647,0.00151582,0.571715
0.613226,0.782587,-0.443873,0.00189066,0.572625
0.613226,0.782587,-0.442285,0.00181415,0.57185
0.613455,0.782602,-0.444471,0.00173643,0.571635
0.613455,0.782602,-0.444955,0.00187487,0.572925
0.613573,0.783566,-0.44533,0.00152286,0.572245
0.613573,0.783566,-0.444401,0.00150546,0.572445
