sigma,mu,exp_H,error,acceptance
0.611998,0.922008,-0.385591,0.00380705,0.56705
0.700752,0.822678,-0.393619,0.00549157,0.60638
0.711768,0.771956,-0.397818,0.00488703,0.58484
0.799916,0.674832,-0.316363,0.00706283,0.5355
0.714712,0.583843,-0.316246,0.00412069,0.48433
0.642616,0.63686,-0.364274,0.00305997,0.50736
0.680804,0.642332,-0.370387,0.00312684,0.51308
0.715338,0.650445,-0.350174,0.00386073,0.51999
0.673489,0.656552,-0.371354,0.00314269,0.51751
0.642658,0.621269,-0.341498,0.00336682,0.49935
0.704729,0.55495,-0.29728,0.00410303,0.47161
0.765944,0.603854,-0.318516,0.00510446,0.5017
0.759052,0.568169,-0.315751,0.0042007,0.48694
0.684145,0.522108,-0.250928,0.0046136,0.4513
0.676724,0.445788,-0.174817,0.00533933,0.41934
0.727633,0.449401,-0.207486,0.00505024,0.43543
0.819693,0.351194,-0.221598,0.00551282,0.44397
0.818341,0.438867,-0.253217,0.00494603,0.46147
0.869617,0.47228,-0.269499,0.00587121,0.48524
0.962877,0.494951,-0.245449,0.00832139,0.51369
1.04254,0.505742,-0.148279,0.0148799,0.53571
1.05085,0.432045,-0.164512,0.0128171,0.52754
1.02047,0.334606,-0.218742,0.0106101,0.50761
1.10546,0.419184,-0.107409,0.0203709,0.54247
1.06109,0.362037,-0.212524,0.0112181,0.52244
1.16006,0.367639,-0.0699357,0.0185419,0.54995
1.06797,0.285708,-0.207944,0.0126827,0.51834
0.971707,0.38202,-0.244414,0.00870664,0.49609
1.04971,0.37406,-0.182032,0.0127051,0.51833
1.05161,0.43859,-0.134015,0.0152537,0.53243
0.961369,0.352473,-0.24385,0.00904892,0.48996
0.960347,0.336049,-0.254324,0.00796034,0.48441
0.9298,0.308449,-0.242903,0.00764359,0.47404
0.987785,0.330774,-0.241068,0.00885395,0.49549
0.967259,0.424891,-0.238138,0.00925039,0.50467
1.04451,0.386836,-0.195703,0.0119344,0.51835
1.04451,0.386836,-0.195703,0.0119344,0.55157
0.953225,0.358486,-0.261467,0.0069569,0.48916
0.895118,0.384797,-0.261258,0.00674511,0.47271
0.943301,0.440671,-0.260829,0.00756868,0.49782
1.01605,0.384675,-0.214203,0.0114145,0.51189
1.04326,0.419221,-0.220888,0.0113294,0.52642
0.989863,0.335079,-0.226548,0.00902917,0.49595
0.962061,0.36094,-0.267428,0.00663012,0.48985
0.987982,0.419138,-0.243868,0.00881083,0.50837
0.981139,0.49227,-0.230557,0.010074,0.52103
0.95728,0.431658,-0.247621,0.00922758,0.50307
1.04053,0.496238,-0.155319,0.0142145,0.5353
1.13182,0.548694,0.0949267,0.0297513,0.56632
1.0461,0.507374,-0.111315,0.0170125,0.5366
