sigma,mu,exp_H,error,acceptance
0.608626,0.800243,-0.447926,0.00230124,0.53708
0.608626,0.800243,-0.447926,0.00230124,0.50831
0.608626,0.800243,-0.447926,0.00230124,0.55384
0.608626,0.800243,-0.447926,0.00230124,0.55447
0.608626,0.800243,-0.447926,0.00230124,0.59535
0.608626,0.800243,-0.447926,0.00230124,0.58314
0.608626,0.800243,-0.447926,0.00230124,0.55769
0.608626,0.800243,-0.447926,0.00230124,0.54266
0.608626,0.800243,-0.447926,0.00230124,0.56883
0.608626,0.800243,-0.447926,0.00230124,0.55806
0.608626,0.800243,-0.447926,0.00230124,0.58425
0.608626,0.800243,-0.447926,0.00230124,0.61397
0.608626,0.800243,-0.447926,0.00230124,0.57541
0.608626,0.800243,-0.447926,0.00230124,0.57661
0.608626,0.800243,-0.447926,0.00230124,0.54208
0.608626,0.800243,-0.447926,0.00230124,0.57971
0.608626,0.800243,-0.447926,0.00230124,0.57428
0.608626,0.800243,-0.447926,0.00230124,0.58098
0.608626,0.800243,-0.447926,0.00230124,0.58064
0.608626,0.800243,-0.447926,0.00230124,0.57155
0.608626,0.800243,-0.447926,0.00230124,0.55949
0.608626,0.800243,-0.447926,0.00230124,0.57191
0.608626,0.800243,-0.447926,0.00230124,0.57213
0.608626,0.800243,-0.447926,0.00230124,0.56487
0.608626,0.800243,-0.447926,0.00230124,0.5751
0.608626,0.800243,-0.447926,0.00230124,0.59592
0.608626,0.800243,-0.447926,0.00230124,0.52409
0.608626,0.800243,-0.447926,0.00230124,0.59128
0.608626,0.800243,-0.447926,0.00230124,0.59085
0.608626,0.800243,-0.447926,0.00230124,0.59573
0.608626,0.800243,-0.447926,0.00230124,0.54855
0.608626,0.800243,-0.447926,0.00230124,0.57892
0.608626,0.800243,-0.447926,0.00230124,0.6095
0.608626,0.800243,-0.447926,0.00230124,0.55823
0.608626,0.800243,-0.447926,0.00230124,0.51799
0.608626,0.800243,-0.447926,0.00230124,0.51628
0.608626,0.800243,-0.447926,0.00230124,0.58556
0.608626,0.800243,-0.447926,0.00230124,0.55381
0.608626,0.800243,-0.447926,0.00230124,0.55755
0.608626,0.800243,-0.447926,0.00230124,0.52278
0.608626,0.800243,-0.447926,0.00230124,0.49845
0.608626,0.800243,-0.447926,0.00230124,0.59371
0.608626,0.800243,-0.447926,0.00230124,0.60051
0.608626,0.800243,-0.447926,0.00230124,0.53458
0.608626,0.800243,-0.447926,0.00230124,0.57606
0.608626,0.800243,-0.447926,0.00230124,0.51825
0.608626,0.800243,-0.447926,0.00230124,0.53094
0.608626,0.800243,-0.447926,0.00230124,0.56191
0.608626,0.800243,-0.447926,0.00230124,0.53348
0.608626,0.800243,-0.447926,0.00230124,0.52269
