sigma,mu,exp_H,error,acceptance
0.860081,0.563918,-0.287461,0.00671342,0.53932
0.939353,0.640064,-0.210217,0.0121521,0.54904
0.939353,0.640064,-0.210217,0.0121521,0.53129
0.973165,0.596353,-0.193545,0.0133136,0.54133
0.920022,0.526791,-0.269199,0.00700716,0.509
0.8961,0.556902,-0.253743,0.0086818,0.5118
0.885065,0.643094,-0.254584,0.00850659,0.53876
0.916118,0.607556,-0.237311,0.0110721,0.52855
0.880937,0.659753,-0.265248,0.00984175,0.54197
0.90781,0.596047,-0.25163,0.00948393,0.52558
0.864417,0.644603,-0.280152,0.00838668,0.53399
0.877515,0.710545,-0.237482,0.0126003,0.55886
0.882253,0.806537,-0.154242,0.0157806,0.59862
0.858834,0.831784,-0.154537,0.0135744,0.60343
0.7805,0.752359,-0.334678,0.00716427,0.57097
0.728948,0.793152,-0.363308,0.00731163,0.59358
0.767839,0.776814,-0.330779,0.00810492,0.58336
0.786191,0.682109,-0.337005,0.00582504,0.54016
0.848722,0.717491,-0.254596,0.0108413,0.56145
0.914212,0.715311,-0.196933,0.0132078,0.56666
1.00256,0.696597,-0.0701969,0.0183445,0.56973
0.903579,0.742713,-0.175098,0.0150803,0.57567
0.988287,0.775055,0.051585,0.0218772,0.59619
0.974074,0.758283,-0.0565544,0.0173562,0.58636
0.919424,0.684066,-0.180255,0.0140477,0.55423
0.926877,0.612999,-0.221241,0.0106703,0.53695
1.02681,0.638505,-0.0744879,0.0192885,0.56352
1.03612,0.708201,0.0955829,0.0244042,0.58277
1.04799,0.708961,0.103502,0.0237137,0.57941
0.949613,0.774362,-0.0604535,0.016527,0.58895
0.957201,0.77486,-0.0560727,0.0171078,0.58913
0.883556,0.857284,-0.0876863,0.0155147,0.61974
0.883556,0.857284,-0.0876863,0.0155147,0.6425
0.885459,0.79524,-0.124017,0.0159218,0.59273
0.91454,0.82517,-0.0593366,0.0181793,0.6074
0.91454,0.82517,-0.0593366,0.0181793,0.60306
0.938438,0.844898,0.0574122,0.0204025,0.6138
0.849784,0.920141,-0.0442807,0.0162028,0.64582
0.849784,0.920141,-0.0442807,0.0162028,0.6817
0.939843,0.90502,0.155228,0.0233059,0.63803
0.939843,0.90502,0.155228,0.0233059,0.64961
0.911039,0.866934,0.0197361,0.0201607,0.62536
0.913432,0.843684,-0.0240641,0.0169642,0.61315
0.830432,0.892344,-0.130003,0.0150985,0.63556
0.765697,0.876852,-0.267482,0.00994525,0.62825
0.678353,0.898561,-0.374228,0.00634303,0.61073
0.581585,0.932383,-0.371035,0.00340319,0.54575
0.51424,0.8694,-0.306411,0.00547882,0.49914
0.506547,0.803968,-0.298022,0.00618785,0.50187
0.506547,0.803968,-0.298022,0.00618785,0.43335
