sigma,mu,exp_H,error,acceptance
0.660867,0.790879,-0.434389,0.00320594,0.58558
0.628775,0.758129,-0.436061,0.00335725,0.57171
0.650209,0.824366,-0.425147,0.00459147,0.59453
0.707959,0.817927,-0.399997,0.0053083,0.60631
0.620558,0.803444,-0.440223,0.00327624,0.57609
0.630591,0.873712,-0.415577,0.00372421,0.58484
0.630591,0.873712,-0.415577,0.00372421,0.58982
0.630591,0.873712,-0.415577,0.00372421,0.6101
0.63392,0.818747,-0.436738,0.00316191,0.5851
0.600934,0.862683,-0.427338,0.00296872,0.57267
0.600934,0.862683,-0.427338,0.00296872,0.57359
0.618714,0.806573,-0.438606,0.0024982,0.57775
0.681358,0.869735,-0.385422,0.0058964,0.60982
0.593083,0.895276,-0.399509,0.00327081,0.55862
0.546968,0.909562,-0.347168,0.00387285,0.51586
0.546968,0.909562,-0.347168,0.00387285,0.48496
0.632887,0.836516,-0.437478,0.00295037,0.58751
0.633304,0.749758,-0.436965,0.00216581,0.56716
0.633304,0.749758,-0.436965,0.00216581,0.54023
0.623231,0.728183,-0.430307,0.00203024,0.55694
0.609198,0.698908,-0.406357,0.00239153,0.54252
0.563503,0.727389,-0.401716,0.00318033,0.54129
0.563503,0.727389,-0.401716,0.00318033,0.53239
0.563503,0.727389,-0.401716,0.00318033,0.51638
0.563503,0.727389,-0.401716,0.00318033,0.50325
0.609021,0.810425,-0.442542,0.00251659,0.57459
0.609021,0.810425,-0.442542,0.00251659,0.53166
0.617604,0.721853,-0.420197,0.00232401,0.55474
0.600665,0.633904,-0.34705,0.00294592,0.50457
0.652878,0.636856,-0.356371,0.00293963,0.50583
0.713827,0.566114,-0.30083,0.00426597,0.47927
0.65687,0.592814,-0.319367,0.00357164,0.4807
0.606357,0.667382,-0.384339,0.00263996,0.52654
0.606357,0.667382,-0.384339,0.00263996,0.52412
0.575399,0.714302,-0.4071,0.00287122,0.54111
0.573603,0.778531,-0.429389,0.002843,0.55419
0.573603,0.778531,-0.429389,0.002843,0.52039
0.573603,0.778531,-0.429389,0.002843,0.46938
0.573603,0.778531,-0.429389,0.002843,0.49929
0.552629,0.736581,-0.399946,0.00367576,0.54007
0.615111,0.757044,-0.436376,0.002159,0.57026
0.626034,0.752046,-0.438248,0.00208504,0.56643
0.6126,0.684942,-0.398452,0.00261112,0.53635
0.576883,0.675646,-0.374248,0.00295965,0.5266
0.592202,0.586835,-0.2922,0.00363065,0.47448
0.506532,0.646081,-0.269999,0.00552051,0.49609
0.506532,0.646081,-0.269999,0.00552051,0.43765
0.506532,0.646081,-0.269999,0.00552051,0.47627
0.506532,0.646081,-0.269999,0.00552051,0.47252
0.506532,0.646081,-0.269999,0.00552051,0.45586
