sigma,mu,exp_H,error,acceptance
0.713033,0.784234,-0.395232,0.00512224,0.58916
0.655027,0.814109,-0.429081,0.0037127,0.5935
0.574819,0.895424,-0.392104,0.00332397,0.54468
0.667926,0.903437,-0.37822,0.00540889,0.60392
0.642504,0.810552,-0.440506,0.0030013,0.58762
0.642504,0.810552,-0.440506,0.0030013,0.58745
0.692838,0.904464,-0.346631,0.00791804,0.61493
0.675915,0.827536,-0.421111,0.00425062,0.60071
0.761081,0.846209,-0.309225,0.00869422,0.61782
0.68911,0.85103,-0.396763,0.00511739,0.60998
0.619724,0.824226,-0.445299,0.00221224,0.58061
0.685388,0.879465,-0.375353,0.00596687,0.6151
0.620044,0.909853,-0.394685,0.0037547,0.57935
0.620044,0.909853,-0.394685,0.0037547,0.50947
0.620044,0.909853,-0.394685,0.0037547,0.55095
0.61554,0.917869,-0.380611,0.00458154,0.57249
0.699424,0.846897,-0.378735,0.00654799,0.61151
0.775894,0.903946,-0.201789,0.0128209,0.63842
0.722024,0.896962,-0.321749,0.00844415,0.62811
0.717652,0.96864,-0.229513,0.010895,0.62521
0.665997,0.938908,-0.336738,0.00628901,0.60202
0.665997,0.938908,-0.336738,0.00628901,0.63206
0.651174,0.888561,-0.402091,0.00448683,0.59698
0.651174,0.888561,-0.402091,0.00448683,0.56674
0.593104,0.880326,-0.415856,0.00299977,0.56246
0.593104,0.880326,-0.415856,0.00299977,0.51893
0.630051,0.953814,-0.342155,0.00527492,0.574
0.667292,0.953345,-0.310599,0.00703565,0.60034
0.63884,0.994352,-0.284173,0.00622168,0.5706
0.734846,0.925934,-0.252874,0.0113482,0.63522
0.779849,0.852097,-0.273297,0.0112541,0.62366
0.701323,0.831157,-0.392404,0.00527965,0.60682
0.618813,0.751582,-0.436756,0.00213619,0.56611
0.713719,0.716741,-0.388647,0.00475632,0.55384
0.64729,0.760859,-0.435641,0.0024454,0.57574
0.64729,0.760859,-0.435641,0.0024454,0.57959
0.626166,0.801168,-0.443167,0.00271793,0.58181
0.596214,0.894592,-0.402847,0.00343402,0.56204
0.600184,0.82042,-0.440589,0.00239967,0.57018
0.600184,0.82042,-0.440589,0.00239967,0.591
0.581075,0.771127,-0.431964,0.002609,0.55779
0.623968,0.751447,-0.434572,0.0021178,0.56494
0.604154,0.753982,-0.432261,0.0021509,0.56464
0.6169,0.777056,-0.442794,0.00229466,0.56734
0.637442,0.846246,-0.428399,0.00363262,0.58849
0.637442,0.846246,-0.428399,0.00363262,0.57089
0.67116,0.873126,-0.39223,0.00560855,0.60539
0.655316,0.937102,-0.356935,0.00569792,0.59464
0.644797,0.897818,-0.399569,0.00456016,0.59427
0.715175,0.849264,-0.371109,0.00650552,0.61311
