sigma,mu,exp_H,error,acceptance
0.416581,0.244945,0.763073,0.0132978,0.25435
0.426292,0.276833,0.630205,0.0121483,0.27102
0.519991,0.185185,0.501226,0.0116148,0.28574
0.531294,0.255786,0.343809,0.0100822,0.30315
0.601212,0.331371,0.0770207,0.00757899,0.35513
0.541446,0.346445,0.162442,0.0080056,0.34156
0.514309,0.372293,0.164662,0.00792201,0.34225
0.551937,0.358827,0.111293,0.00819462,0.351
0.528973,0.293749,0.289736,0.00941936,0.3181
0.588504,0.219493,0.235086,0.00905711,0.32278
0.614457,0.262576,0.134751,0.00867455,0.34402
0.585132,0.332326,0.0993988,0.00782413,0.35029
0.61893,0.263956,0.125158,0.00828466,0.34627
0.715244,0.328334,-0.101011,0.00642003,0.39863
0.722545,0.325065,-0.102156,0.00597518,0.40004
0.719963,0.373251,-0.141963,0.00565215,0.41467
0.81408,0.434759,-0.250836,0.00487529,0.4586
0.731763,0.402339,-0.182178,0.00545331,0.42565
0.768475,0.449877,-0.242984,0.00523193,0.45099
0.857388,0.532906,-0.277605,0.00676548,0.49596
0.832903,0.503835,-0.281722,0.00623118,0.48332
0.874702,0.51863,-0.274192,0.00701925,0.49672
0.889089,0.618138,-0.24644,0.0105751,0.53063
0.797186,0.692775,-0.322694,0.00681924,0.54354
0.828763,0.595893,-0.310348,0.00591835,0.51148
0.86724,0.583699,-0.286151,0.00726598,0.51664
0.785038,0.548177,-0.292369,0.00511812,0.48351
0.736242,0.553874,-0.300536,0.00430239,0.47564
0.824676,0.540889,-0.298096,0.00587704,0.49335
0.728982,0.604644,-0.332987,0.00422981,0.50044
0.719102,0.695647,-0.369122,0.00484057,0.54389
0.658349,0.725417,-0.421765,0.00276549,0.56128
0.658349,0.725417,-0.421765,0.00276549,0.52503
0.693306,0.696926,-0.393995,0.00330261,0.54437
0.66097,0.701253,-0.405331,0.00262087,0.54402
0.70692,0.782169,-0.395787,0.00501869,0.58759
0.694524,0.735057,-0.407863,0.00378124,0.56085
0.636559,0.818454,-0.445727,0.00260458,0.58426
0.704178,0.864633,-0.377766,0.00645085,0.61329
0.738457,0.810733,-0.36887,0.00675467,0.60452
0.74039,0.753716,-0.378836,0.00619586,0.5718
0.660593,0.77275,-0.427239,0.00364504,0.58064
0.578332,0.761972,-0.430748,0.00273648,0.55334
0.565764,0.731776,-0.405708,0.00309762,0.54488
0.583733,0.640855,-0.347252,0.00298325,0.51094
0.512248,0.698393,-0.320745,0.00513167,0.51382
0.563753,0.792834,-0.417586,0.00306871,0.54626
0.550263,0.883065,-0.371115,0.0040224,0.53124
0.491682,0.96301,-0.160636,0.00647484,0.44673
0.533558,0.874249,-0.349197,0.00441566,0.51665
