sigma,mu,exp_H,error,acceptance
0.608626,0.800243,-0.447926,0.00230124,0.58962
0.608626,0.800243,-0.447926,0.00230124,0.59124
0.608626,0.800243,-0.447926,0.00230124,0.5057
0.608626,0.800243,-0.447926,0.00230124,0.58398
0.608626,0.800243,-0.447926,0.00230124,0.57988
0.608626,0.800243,-0.447926,0.00230124,0.57889
0.608626,0.800243,-0.447926,0.00230124,0.55936
0.608626,0.800243,-0.447926,0.00230124,0.57344
0.608626,0.800243,-0.447926,0.00230124,0.55522
0.608626,0.800243,-0.447926,0.00230124,0.52409
0.608626,0.800243,-0.447926,0.00230124,0.57509
0.608626,0.800243,-0.447926,0.00230124,0.53415
0.608626,0.800243,-0.447926,0.00230124,0.55822
0.608626,0.800243,-0.447926,0.00230124,0.53381
0.608626,0.800243,-0.447926,0.00230124,0.60149
0.608626,0.800243,-0.447926,0.00230124,0.59254
0.608626,0.800243,-0.447926,0.00230124,0.58724
0.608626,0.800243,-0.447926,0.00230124,0.55166
0.608626,0.800243,-0.447926,0.00230124,0.52651
0.608626,0.800243,-0.447926,0.00230124,0.55106
0.608626,0.800243,-0.447926,0.00230124,0.57345
0.608626,0.800243,-0.447926,0.00230124,0.59117
0.608626,0.800243,-0.447926,0.00230124,0.58731
0.608626,0.800243,-0.447926,0.00230124,0.55254
0.608626,0.800243,-0.447926,0.00230124,0.56138
0.608626,0.800243,-0.447926,0.00230124,0.61862
0.608626,0.800243,-0.447926,0.00230124,0.58366
0.608626,0.800243,-0.447926,0.00230124,0.53746
0.608626,0.800243,-0.447926,0.00230124,0.50763
0.608626,0.800243,-0.447926,0.00230124,0.58943
0.608626,0.800243,-0.447926,0.00230124,0.50115
0.608626,0.800243,-0.447926,0.00230124,0.55284
0.608626,0.800243,-0.447926,0.00230124,0.55211
0.608626,0.800243,-0.447926,0.00230124,0.57983
0.608626,0.800243,-0.447926,0.00230124,0.56449
0.608626,0.800243,-0.447926,0.00230124,0.55009
0.608626,0.800243,-0.447926,0.00230124,0.5443
0.608626,0.800243,-0.447926,0.00230124,0.60767
0.608626,0.800243,-0.447926,0.00230124,0.53719
0.608626,0.800243,-0.447926,0.00230124,0.52147
0.608626,0.800243,-0.447926,0.00230124,0.56844
0.608626,0.800243,-0.447926,0.00230124,0.5265
0.608626,0.800243,-0.447926,0.00230124,0.55706
0.608626,0.800243,-0.447926,0.00230124,0.51497
0.608626,0.800243,-0.447926,0.00230124,0.57405
0.608626,0.800243,-0.447926,0.00230124,0.52296
0.608626,0.800243,-0.447926,0.00230124,0.58667
0.608626,0.800243,-0.447926,0.00230124,0.5687
0.608626,0.800243,-0.447926,0.00230124,0.54704
0.608626,0.800243,-0.447926,0.00230124,0.52473
