#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1     0.24893     0.24893           0
           2    0.242336    0.245633  0.00233167
           3    0.249461    0.246909  0.00187136
           4    0.240751     0.24537  0.00193588
           5    0.248562    0.246008  0.00165062
           6     0.24669    0.246122  0.00137943
           7    0.253149    0.247126  0.00150398
           8    0.248065    0.247243  0.00132056
           9    0.248999    0.247438  0.00118816
          10    0.243346    0.247029  0.00113763
          11    0.246314    0.246964  0.00103607
          12    0.242692    0.246608  0.00100904
          13    0.242321    0.246278 0.000983834
          14    0.245747     0.24624 0.000914293
          15    0.247004    0.246291 0.000854757
          16    0.248736    0.246444 0.000814879
          17    0.247946    0.246532 0.000771721
          18    0.246095    0.246508  0.00072923
          19    0.249542    0.246668 0.000708118
          20    0.248788    0.246774 0.000680604
