#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1     0.00624     0.00624           0
           2   -0.010168   -0.001964   0.0058011
           3    0.002106-0.000607333  0.00402291
           4    0.009958    0.002034  0.00378628
           5   -0.006512   0.0003248  0.00339294
           6   -0.004112-0.000414667  0.00290692
           7    0.005396 0.000415429  0.00260747
           8    0.009192   0.0015125  0.00250171
           9   -0.001396  0.00118933  0.00224451
          10    -0.00112   0.0009584  0.00203191
          11   -0.001006 0.000779818  0.00185502
          12    -0.00649    0.000174  0.00179664
          13    -0.00234-1.93846e-05  0.00166881
          14   -0.000874-8.04286e-05  0.00155073
          15    0.007982 0.000457067  0.00153768
          16   -0.000132  0.00042025  0.00144201
          17    0.005202 0.000701529  0.00138435
          18    0.005858    0.000988  0.00133675
          19    0.005528  0.00122695  0.00128758
          20      0.0048   0.0014056  0.00123553
