#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.438408    0.438408           0
           2    0.417038    0.427723  0.00755521
           3    0.439201    0.431549  0.00592696
           4    0.444607    0.434814  0.00526804
           5    0.425851    0.433021  0.00450909
           6    0.458817     0.43732  0.00543352
           7    0.417992    0.434559  0.00531274
           8    0.432596    0.434314  0.00465431
           9    0.445512    0.435558  0.00430026
          10    0.427853    0.434788  0.00393866
          11    0.438157    0.435094  0.00359249
          12    0.436526    0.435213   0.0032951
          13    0.450977    0.436426   0.0032571
          14    0.438133    0.436548  0.00302674
          15    0.444085     0.43705  0.00286636
          16    0.432859    0.436788  0.00269915
          17    0.441813    0.437084  0.00255651
          18    0.440163    0.437255   0.0024202
          19    0.432263    0.436992  0.00230704
          20    0.434362    0.436861  0.00219543
