#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     6.13551     6.13551           0
           2      5.9572     6.04635   0.0630415
           3     6.00847     6.03373   0.0432741
           4     5.99638     6.02439   0.0334477
           5     6.01919     6.02335   0.0267743
           6      6.0279     6.02411   0.0223227
           7     6.00497     6.02137   0.0193004
           8     6.01106     6.02008   0.0169309
           9     6.16991     6.03673    0.021745
          10     6.00489     6.03355   0.0198023
          11     6.10576     6.04011   0.0190593
          12      5.8859     6.02726   0.0213688
          13     5.95293     6.02154   0.0204757
          14     6.01438     6.02103   0.0190196
          15     6.19456      6.0326   0.0209769
          16     6.17693     6.04162    0.021518
          17     5.98919     6.03854   0.0204721
          18     5.99778     6.03627   0.0194596
          19     6.00317     6.03453   0.0185132
          20     6.06901     6.03625   0.0176677
