#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.468108   -0.468108           0
           2   -0.468008   -0.468058 3.53553e-05
           3   -0.467704    -0.46794 9.91878e-05
           4   -0.467908   -0.467932 7.47128e-05
           5   -0.466748   -0.467695 0.000220072
           6   -0.467192   -0.467611 0.000198732
           7   -0.469704    -0.46791 0.000324995
           8   -0.470644   -0.468252 0.000427831
           9   -0.466344    -0.46804  0.00042962
          10   -0.467804   -0.468016 0.000387306
          11   -0.469012   -0.468107 0.000362518
          12   -0.468036   -0.468101 0.000332356
          13   -0.467476   -0.468053 0.000310248
          14   -0.468892   -0.468113 0.000293819
          15   -0.467484   -0.468071 0.000277206
          16   -0.468388   -0.468091 0.000260588
          17   -0.468056   -0.468089 0.000245268
          18    -0.46826   -0.468098 0.000231826
          19   -0.468448   -0.468117 0.000220354
          20   -0.468636   -0.468143 0.000210861
