#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1   -0.008532   -0.008532           0
           2   -0.010924   -0.009728   0.0008457
           3    0.023698    0.001414  0.00911486
           4   -0.001334    0.000727  0.00686199
           5   -0.006954  -0.0008092  0.00565893
           6     -0.0049   -0.001491  0.00475667
           7    0.009628 9.74286e-05  0.00433426
           8    0.010136  0.00135225  0.00396997
           9    0.020664    0.003498  0.00406762
          10    -0.01463   0.0016852  0.00404468
          11    0.009538  0.00239909  0.00373946
          12   -0.013164  0.00110217  0.00364581
          13    -0.02223-0.000692615  0.00378141
          14   -0.023402 -0.00231471  0.00384351
          15    -0.00171  -0.0022744  0.00358749
          16     3.6e-05    -0.00213  0.00336618
          17    -0.02262 -0.00333529  0.00337706
          18     0.01424 -0.00235889  0.00332761
          19    0.017788 -0.00129853  0.00331712
          20   -0.005708   -0.001519  0.00315858
