#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.386768    0.386768           0
           2    0.373689    0.380228   0.0046242
           3    0.384406    0.381621  0.00328582
           4     0.38156    0.381606   0.0024644
           5      0.3772    0.380724  0.00212321
           6    0.375707    0.379888  0.00192703
           7    0.369291    0.378374  0.00216629
           8    0.385383     0.37925  0.00206508
           9    0.388855    0.380317  0.00209328
          10    0.381519    0.380438   0.0018874
          11    0.374979    0.379941  0.00177986
          12     0.37881    0.379847  0.00163404
          13    0.379838    0.379846  0.00150834
          14    0.382048    0.380004  0.00140878
          15     0.37305     0.37954  0.00138903
          16    0.382024    0.379695  0.00131086
          17    0.374225    0.379374  0.00127264
          18    0.388829    0.379899  0.00130586
          19    0.369507    0.379352  0.00134681
          20    0.370346    0.378902  0.00135265
