#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.080212    0.080212           0
           2    0.084614    0.082413  0.00155634
           3    0.113736    0.092854  0.00858795
           4    0.087284   0.0914615  0.00655288
           5    0.088038   0.0907768  0.00527796
           6    0.084908   0.0897987  0.00448802
           7    0.098172   0.0909949  0.00400311
           8    0.093436      0.0913  0.00351433
           9    0.105116   0.0928351  0.00344284
          10    0.075922   0.0911438  0.00348935
          11    0.092888   0.0913024  0.00317573
          12    0.089188   0.0911262  0.00291597
          13     0.07501   0.0898865  0.00294342
          14    0.088462   0.0897847  0.00273493
          15    0.084942   0.0894619  0.00257159
          16    0.080668   0.0889122   0.0024689
          17    0.067258   0.0876385  0.00263183
          18    0.102482   0.0884631  0.00261162
          19    0.093262   0.0887157  0.00248635
          20    0.078788   0.0882193  0.00241107
