#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.250019    0.250019           0
           2    0.255324    0.252672   0.0018758
           3    0.256455    0.253933  0.00161992
           4    0.256849    0.254662  0.00136924
           5    0.249462    0.253622  0.00143703
           6    0.251536    0.253274  0.00123885
           7    0.251274    0.252988  0.00109435
           8    0.252579    0.252937 0.000958754
           9    0.251359    0.252762  0.00086811
          10    0.250372    0.252523 0.000813527
          11    0.253004    0.252567 0.000740747
          12    0.250732    0.252414 0.000694612
          13    0.251564    0.252348  0.00064425
          14    0.250446    0.252213 0.000612389
          15    0.249913    0.252059 0.000590437
          16    0.255202    0.252256 0.000585288
          17    0.252235    0.252254  0.00055086
          18    0.253962    0.252349 0.000528365
          19    0.250295    0.252241 0.000511504
          20    0.250938    0.252176 0.000490062
