#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.374586    0.374586           0
           2    0.395616    0.385101  0.00743534
           3    0.366444    0.378882  0.00709614
           4    0.382402    0.379762  0.00537639
           5    0.334136    0.370637  0.00922584
           6    0.326677     0.36331   0.0101902
           7    0.355564    0.362204  0.00879436
           8    0.354047    0.361184  0.00775395
           9     0.37487    0.362705  0.00703994
          10     0.36939    0.363373  0.00636761
          11    0.344897    0.361694  0.00600619
          12     0.31513    0.357813  0.00664189
          13    0.368379    0.358626   0.0061805
          14    0.368611    0.359339  0.00578004
          15    0.396308    0.361804  0.00589679
          16    0.327075    0.359633  0.00591425
          17    0.378562    0.360747   0.0056702
          18    0.398311    0.362834  0.00572637
          19    0.335744    0.361408  0.00559966
          20    0.384671    0.362571  0.00543915
