#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.965528   -0.965528           0
           2   -0.959836   -0.962682  0.00201243
           3   -0.967528   -0.964297  0.00188135
           4    -0.96564   -0.964633  0.00144064
           5   -0.970956   -0.965898  0.00161483
           6    -0.97078   -0.966711   0.0015371
           7   -0.971128   -0.967342  0.00144121
           8   -0.968364    -0.96747   0.0012667
           9   -0.963696   -0.967051  0.00119335
          10   -0.969352   -0.967281  0.00109598
          11   -0.970632   -0.967585  0.00103782
          12    -0.97386   -0.968108  0.00107502
          13   -0.964016   -0.967794  0.00103739
          14   -0.967472   -0.967771 0.000963547
          15   -0.965496   -0.967619 0.000911164
          16   -0.972112     -0.9679 0.000896446
          17   -0.966256   -0.967803 0.000848912
          18   -0.964884   -0.967641 0.000817093
          19   -0.970732   -0.967804 0.000790119
          20   -0.966224   -0.967725  0.00075455
