#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.894632   -0.894632           0
           2   -0.886512   -0.890572  0.00287085
           3    -0.88662   -0.889255  0.00219543
           4   -0.894276    -0.89051   0.0019731
           5   -0.895372   -0.891482  0.00180223
           6   -0.893712   -0.891854  0.00153969
           7   -0.888856   -0.891426  0.00137802
           8    -0.89274    -0.89159  0.00121552
           9   -0.888428   -0.891239   0.0011301
          10    -0.89012   -0.891127  0.00102261
          11   -0.891304   -0.891143  0.00092977
          12   -0.900512   -0.891924  0.00113366
          13   -0.887448   -0.891579  0.00109749
          14   -0.891344   -0.891563  0.00101922
          15   -0.891612   -0.891566 0.000951281
          16   -0.894644   -0.891758 0.000911072
          17   -0.895732   -0.891992 0.000886959
          18   -0.890816   -0.891927 0.000840086
          19   -0.892656   -0.891965 0.000796747
          20   -0.894716   -0.892103 0.000768691
