#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     2.61333     2.61333           0
           2     2.61333     2.61333           0
           3    0.853333     2.02667    0.479011
           4    0.213333     1.57333    0.532165
           5        1.92     1.64267    0.430225
           6   0.0533333     1.37778    0.432445
           7   0.0533333     1.18857    0.409975
           8        1.92        1.28    0.368782
           9     6.45333     1.85481    0.633369
          10        7.68     2.43733    0.793934
          11     6.45333     2.80242    0.801317
          12    0.213333     2.58667    0.763035
          13    0.213333      2.4041    0.725852
          14        0.48     2.26667    0.686893
          15           0     2.11556    0.657512
          16        1.92     2.10333    0.616531
          17           0     1.97961    0.592549
          18   0.0533333     1.87259    0.569211
          19           0     1.77404    0.547719
          20    0.213333       1.696    0.525862
          21           0     1.61524    0.506985
          22    0.213333     1.55152    0.487929
          23    0.213333     1.49333     0.47017
          24   0.0533333     1.43333    0.454392
          25    0.213333     1.38453    0.438829
          26        0.48     1.34974    0.423328
          27        1.92     1.37086    0.408176
          28        0.48     1.33905    0.394836
          29     1.33333     1.33885    0.381221
          30   0.0533333       1.296    0.370914
          31    0.213333     1.26108     0.36059
          32    0.853333     1.24833    0.349546
          33    0.853333     1.23636    0.339159
          34    0.853333      1.2251    0.329371
          35   0.0533333     1.19162    0.321657
          36    0.213333     1.16444    0.313868
          37    0.213333     1.13874    0.306436
          38     2.61333     1.17754    0.300819
          39     3.41333     1.23487    0.298518
          40     3.41333     1.28933    0.295981
          41        0.48     1.26959     0.28942
          42    0.213333     1.24444    0.283619
          43    0.213333     1.22047    0.278035
          44        0.48     1.20364    0.272225
          45    0.853333     1.19585    0.266287
          46    0.853333     1.18841    0.260602
          47        0.48     1.17333    0.255493
          48    0.213333     1.15333    0.250952
          49        1.92     1.16898    0.246318
          50        1.92       1.184    0.241849
          51    0.213333     1.16497    0.237854
          52    0.213333     1.14667    0.233983
          53   0.0533333     1.12604    0.230476
          54        0.48     1.11407    0.226518
          55        0.48     1.10255    0.222693
          56        1.92     1.11714    0.219194
          57     2.61333     1.14339    0.216915
          58        7.68     1.25609    0.240678
          59        7.68     1.36497    0.260063
          60     3.41333     1.39911     0.25796
          61     3.41333     1.43213    0.255835
          62        0.48     1.41677     0.25217
          63           0     1.39429    0.249168
          64     1.33333     1.39333    0.245276
          65        0.48     1.37928    0.241905
          66        0.48     1.36566    0.238623
          67     1.33333     1.36517    0.235062
          68     2.61333     1.38353    0.232321
