#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1        0.28        0.28           0
           2        0.28        0.28           0
           3       -0.16    0.133333    0.119753
           4       -0.08        0.08    0.100995
           5       -0.24       0.016   0.0990192
           6        0.04        0.02   0.0825967
           7        0.04   0.0228571   0.0708466
           8        0.24        0.05   0.0669888
           9        0.44   0.0933333   0.0722137
          10        0.48       0.132   0.0746298
          11        0.44        0.16   0.0729089
          12        0.08    0.153333   0.0671372
          13        0.08    0.147692   0.0622094
          14       -0.12    0.128571   0.0606332
          15           0        0.12   0.0571936
          16        0.24      0.1275   0.0541085
          17           0        0.12   0.0514428
          18       -0.04    0.111111   0.0493469
          19           0    0.105263   0.0470949
          20        0.08       0.104   0.0447571
          21           0   0.0990476   0.0428989
          22        0.08   0.0981818   0.0409577
          23        0.08   0.0973913   0.0391846
          24       -0.04   0.0916667   0.0379678
          25       -0.08      0.0848   0.0370648
          26        0.12   0.0861538   0.0356639
          27        0.24   0.0918519   0.0347953
          28        0.12   0.0928571   0.0335671
          29         0.2   0.0965517   0.0326123
          30       -0.04       0.092   0.0318413
          31       -0.08   0.0864516   0.0312938
          32        0.16     0.08875   0.0304002
          33        0.16   0.0909091   0.0295555
          34        0.16   0.0929412    0.028756
          35        0.04   0.0914286   0.0279742
          36       -0.08   0.0866667   0.0275994
          37       -0.08   0.0821622   0.0272186
          38       -0.28   0.0726316   0.0281214
          39       -0.32   0.0625641   0.0291468
          40       -0.32       0.053   0.0299462
          41       -0.12   0.0487805   0.0295116
          42        0.08   0.0495238   0.0288183
          43       -0.08   0.0465116   0.0283051
          44       -0.12   0.0427273   0.0279136
          45       -0.16   0.0382222   0.0276545
          46       -0.16    0.033913    0.027387
          47       -0.12   0.0306383   0.0269993
          48       -0.08   0.0283333    0.026535
          49       -0.24   0.0228571   0.0265526
          50       -0.24      0.0176   0.0265369
          51       -0.08   0.0156863   0.0260854
          52       -0.08   0.0138462   0.0256486
          53       -0.04   0.0128302   0.0251848
          54       -0.12   0.0103704   0.0248382
          55        0.12   0.0123636   0.0244665
          56        0.24   0.0164286   0.0243649
          57        0.28   0.0210526   0.0243723
          58        0.48   0.0289655   0.0252039
          59        0.48   0.0366102   0.0259102
          60        0.32   0.0413333   0.0259052
          61        0.32   0.0459016   0.0258802
          62        0.12   0.0470968   0.0254904
          63           0   0.0463492   0.0250967
          64        -0.2      0.0425    0.024998
          65       -0.12        0.04   0.0247382
          66        0.12   0.0412121    0.024393
          67         0.2   0.0435821   0.0241438
          68        0.28   0.0470588   0.0240378
          69        0.48   0.0533333   0.0244946
          70        0.48   0.0594286   0.0248915
          71        0.56   0.0664789   0.0255199
          72        0.44   0.0716667   0.0256873
          73        0.32   0.0750685   0.0255597
          74        0.16   0.0762162     0.02524
          75        0.24      0.0784   0.0249978
          76        0.04   0.0778947    0.024674
          77        0.04   0.0774026   0.0243585
          78           0   0.0764103   0.0240664
          79       -0.08   0.0744304    0.023843
          80        0.32      0.0775   0.0237418
          81        0.64   0.0844444   0.0244432
          82        0.48   0.0892683   0.0246165
          83         0.6   0.0954217   0.0250772
          84        0.64    0.101905    0.025603
          85        0.68    0.108706   0.0261895
          86        0.56    0.113953   0.0264055
          87        0.32    0.116322    0.026208
          88        0.24    0.117727   0.0259478
          89        0.12    0.117753   0.0256563
          90        0.24    0.119111   0.0254071
          91         0.2        0.12   0.0251435
          92         0.2     0.12087   0.0248852
          93        0.36    0.123441   0.0247501
          94        0.36    0.125957   0.0246144
          95         0.4    0.128842   0.0245238
          96        0.36     0.13125   0.0243862
          97        0.28    0.132784    0.024183
          98         0.2    0.133469    0.023946
          99         0.2    0.134141   0.0237135
         100        0.16      0.1344   0.0234778
         101         0.2     0.13505   0.0232543
         102        0.12    0.134902   0.0230268
         103       -0.08    0.132816   0.0228976
         104        0.28    0.134231   0.0227211
         105        0.16    0.134476    0.022506
         106        0.28    0.135849   0.0223355
         107         0.4    0.138318   0.0222628
         108        0.24    0.139259   0.0220766
         109        0.36    0.141284   0.0219667
         110        0.44       0.144   0.0219342
         111        0.32    0.145586   0.0217939
         112         0.4    0.147857   0.0217173
         113        0.48    0.150796   0.0217231
         114        0.64    0.155088   0.0219524
         115         0.8    0.160696   0.0224663
         116        0.56    0.164138   0.0225348
