#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.800662    0.800662           0
           2    0.907816    0.854239   0.0378847
           3     0.80336    0.837279   0.0288035
           4    0.768726    0.820141     0.02621
           5    0.890006    0.834114   0.0244101
           6    0.852788    0.837226   0.0205392
           7    0.931672    0.850719   0.0215864
           8    0.898816    0.856731   0.0197076
           9    0.899906    0.861528   0.0180923
          10    0.727156    0.848091   0.0206795
          11    0.910516    0.853766   0.0195627
          12    0.875786    0.855601   0.0180184
          13    0.797492    0.851131   0.0171778
          14    0.841892    0.850471   0.0159635
          15     0.88882    0.853028   0.0151026
          16     0.86227    0.853605   0.0141697
          17    0.881846    0.855266   0.0134332
          18    0.815734     0.85307   0.0128652
          19    0.816844    0.851164   0.0123286
          20     0.92545    0.854878   0.0122589
