#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     2.86963     2.86963           0
           2     2.84765     2.85864   0.0077713
           3     2.93926     2.88552   0.0225448
           4     2.82307      2.8699   0.0216493
           5     2.88871     2.87366    0.017643
           6     2.84123     2.86826   0.0155088
           7      2.7508     2.85148   0.0204464
           8     2.89876     2.85739   0.0187254
           9     2.88347     2.86029   0.0168677
          10     2.78037     2.85229   0.0169688
          11     2.87014     2.85392   0.0155036
          12     2.85151     2.85372   0.0142129
          13      2.8759     2.85542   0.0132217
          14     2.88992     2.85789   0.0125047
          15     2.92857      2.8626   0.0125275
          16     2.86181     2.86255   0.0117447
          17     2.98137     2.86954    0.012968
          18     2.88474     2.87038    0.012275
          19     2.95711     2.87495   0.0124487
          20     2.86747     2.87457   0.0118319
