#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.312851    0.312851           0
           2    0.310817    0.311834 0.000719036
           3    0.317685    0.313785   0.0016629
           4    0.304963    0.311579  0.00228104
           5    0.312684      0.3118  0.00183551
           6    0.311597    0.311766  0.00152991
           7    0.311421    0.311717  0.00131214
           8    0.314253    0.312034   0.0011858
           9    0.313139    0.312157  0.00106038
          10    0.313903    0.312331 0.000968615
          11    0.315371    0.312608 0.000919137
          12    0.314903    0.312799 0.000862212
          13    0.310124    0.312593 0.000820077
          14    0.306312    0.312145 0.000875679
          15    0.314014    0.312269 0.000826118
          16    0.308656    0.312043 0.000804764
          17    0.315697    0.312258 0.000785596
          18    0.314387    0.312376   0.0007508
          19    0.312877    0.312403 0.000711746
          20    0.313917    0.312479 0.000680174
