#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.445912    0.445912           0
           2     0.41226    0.429086    0.011898
           3    0.432402    0.430191  0.00798317
           4    0.431371    0.430486  0.00599282
           5    0.429049    0.430199  0.00480114
           6    0.445728    0.432787  0.00464653
           7     0.41645    0.430453  0.00453114
           8    0.422106     0.42941  0.00408311
           9    0.438907    0.430465  0.00376333
          10    0.437396    0.431158  0.00345023
          11    0.426301    0.430717   0.0031647
          12    0.433676    0.430963  0.00291057
          13    0.458641    0.433092  0.00337675
          14    0.433672    0.433134  0.00313581
          15    0.427027    0.432727  0.00295306
          16     0.41081    0.431357   0.0030698
          17    0.441828    0.431973  0.00295036
          18    0.444987    0.432696  0.00287368
          19    0.425076    0.432295  0.00275027
          20    0.435257    0.432443  0.00261675
