#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.428555    0.428555           0
           2    0.406697    0.417626  0.00772799
           3    0.412846    0.416033  0.00531369
           4    0.409062     0.41429   0.0042615
           5    0.412109    0.413854  0.00343145
           6    0.400075    0.411557  0.00354565
           7     0.40656    0.410844  0.00311016
           8    0.409047    0.410619  0.00272949
           9    0.416513    0.411274  0.00250354
          10     0.40954    0.411101  0.00225918
          11    0.407029     0.41073   0.0020839
          12    0.413777    0.410984  0.00192565
          13    0.422156    0.411844  0.00195993
          14    0.418777    0.412339  0.00188146
          15    0.403389    0.411742  0.00184821
          16    0.424465    0.412537  0.00189606
          17    0.420503    0.413006  0.00184151
          18     0.42836    0.413859  0.00192667
          19    0.409465    0.413628  0.00183909
          20     0.42077    0.413985  0.00178147
