#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.275342    0.275342           0
           2    0.278742    0.277042  0.00120234
           3    0.282537    0.278874  0.00169692
           4    0.286314    0.280734  0.00205293
           5    0.283088    0.281205  0.00169545
           6    0.278145    0.280695  0.00148757
           7    0.279885    0.280579  0.00127955
           8     0.27891     0.28037  0.00113649
           9    0.281296    0.280473  0.00101486
          10     0.27577    0.280003  0.00101652
          11    0.280289    0.280029 0.000924439
          12    0.278639    0.279913 0.000854626
          13    0.278212    0.279782 0.000798836
          14    0.276233    0.279529 0.000780977
          15    0.272653     0.27907 0.000852898
          16    0.284519    0.279411  0.00086492
          17    0.276438    0.279236  0.00083153
          18    0.278719    0.279207  0.00078583
          19    0.274164    0.278942  0.00078802
          20    0.280713     0.27903 0.000753581
