#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1        0.32        0.32           0
           2        0.24        0.28   0.0282843
           3        -0.2        0.12    0.131993
           4       -0.24        0.03    0.125996
           5       -0.28      -0.032    0.115044
           6       -0.12  -0.0466667   0.0968007
           7       -0.16  -0.0628571   0.0843151
           8        0.04       -0.05   0.0747496
           9        0.32 -0.00888889    0.076923
          10        0.32       0.024   0.0759368
          11        0.28   0.0472727   0.0725121
          12       -0.08   0.0366667   0.0672406
          13       -0.16   0.0215385   0.0637473
          14        -0.2  0.00571429   0.0611265
          15       -0.08           0   0.0573178
          16        0.28      0.0175   0.0563437
          17        0.12   0.0235294    0.053351
          18        0.24   0.0355556   0.0517247
          19        0.16   0.0421053   0.0494153
          20        0.28       0.054   0.0483549
          21        0.24   0.0628571   0.0468565
          22        0.28   0.0727273   0.0457544
          23        0.28   0.0817391   0.0446437
          24        0.16       0.085   0.0429025
          25        0.16       0.088   0.0412912
          26        0.36   0.0984615   0.0410069
          27        0.28    0.105185   0.0400355
          28           0    0.101429   0.0387816
          29        0.16    0.103448   0.0374968
          30           0         0.1   0.0364051
          31       -0.08   0.0941935   0.0356908
          32        0.16     0.09625   0.0346347
          33         0.2   0.0993939   0.0337275
          34         0.2    0.102353   0.0328651
          35        0.08    0.101714   0.0319323
          36        0.08    0.101111    0.031051
          37        0.08    0.100541    0.030217
          38        -0.2   0.0926316   0.0304393
          39       -0.24   0.0841026   0.0308305
          40        -0.2       0.077   0.0308671
          41        0.04   0.0760976   0.0301274
          42        0.28   0.0809524   0.0297987
          43        0.16   0.0827907   0.0291623
          44        0.04   0.0818182   0.0285158
          45        0.04   0.0808889   0.0278972
          46        0.04        0.08   0.0273049
          47       -0.04   0.0774468   0.0268431
          48        0.08      0.0775   0.0262839
          49        0.04   0.0767347   0.0257586
          50        0.04       0.076   0.0252539
          51        0.16   0.0776471   0.0248124
          52        0.16   0.0792308   0.0243857
          53        0.16   0.0807547   0.0239732
          54        0.04        0.08   0.0235411
          55        0.24   0.0829091   0.0232921
          56        0.32   0.0871429   0.0232578
          57        0.36   0.0919298   0.0233372
          58        0.44    0.097931   0.0236939
          59         0.4    0.103051    0.023839
          60        0.32    0.106667   0.0237143
          61        0.24    0.108852   0.0234261
          62        0.08    0.108387   0.0230529
          63           0    0.106667   0.0227511
          64        -0.2    0.101875   0.0228946
          65       -0.12   0.0984615   0.0227954
          66        0.16   0.0993939   0.0224691
          67         0.2    0.100896   0.0221839
          68        0.24    0.102941   0.0219518
          69        0.44    0.107826   0.0221705
          70        0.36    0.111429   0.0221445
          71        0.44    0.116056   0.0223109
          72        0.28    0.118333   0.0221169
          73        0.16    0.118904   0.0218213
          74        0.12    0.118919   0.0215265
          75         0.2        0.12   0.0212666
          76        0.04    0.118947   0.0210128
          77        0.04    0.117922   0.0207649
          78           0     0.11641   0.0205536
          79       -0.08    0.113924   0.0204433
          80        0.32      0.1165   0.0203494
          81        0.64    0.122963   0.0210995
          82         0.4    0.126341    0.021111
          83         0.4    0.129639   0.0211125
          84        0.44    0.133333    0.021182
          85        0.24    0.134588   0.0209699
          86        0.12    0.134419   0.0207268
          87       -0.12    0.131494   0.0206938
          88       -0.16    0.128182   0.0207221
          89        -0.4    0.122247   0.0213221
