# VELOCITY:     AVE_POFV:        ERROR:
           5        1.76      5.4296    0.215661
           5     1.90667      3.6654    0.185103
           5     2.05333      2.4692    0.103734
           5         2.2      1.4564    0.111455
           5     2.34667      0.9262   0.0620905
           5     2.49333      0.5298    0.089293
           5        2.64      0.3314   0.0460388
           5     2.78667      0.1874   0.0243403
           5     2.93333      0.1074   0.0329358
           5        3.08      0.0542   0.0207237
           5     3.22667      0.0066  0.00590322
           5     3.37333           0           0
           5        3.52           0           0
           5     3.66667           0           0
           5     3.81333           0           0
           5        3.96           0           0
           5     4.10667           0           0
           5     4.25333           0           0
           6           0    0.192667   0.0355173
           6    0.146667     1.38083   0.0796169
           6    0.293333       3.529    0.140022
           6        0.44     6.20467    0.206229
           6    0.586667     8.85733    0.321805
           6    0.733333     10.9155    0.206349
           6        0.88     12.1965    0.176344
           6     1.02667     12.0718    0.294452
           6     1.17333     11.5492    0.318127
           6        1.32     10.2285    0.211911
           6     1.46667       8.384    0.168367
           6     1.61333     7.35117    0.227998
           6        1.76     5.36817    0.188264
           6     1.90667      3.6935    0.156371
           6     2.05333     2.51083   0.0944306
           6         2.2       1.447    0.093275
           6     2.34667    0.920833   0.0519735
           6     2.49333    0.525333   0.0745224
           6        2.64    0.310333   0.0429157
           6     2.78667    0.195833   0.0216954
           6     2.93333    0.111833   0.0277433
           6        3.08   0.0496667   0.0177587
           6     3.22667      0.0055  0.00502079
           6     3.37333           0           0
           6        3.52           0           0
           6     3.66667           0           0
           6     3.81333           0           0
           6        3.96           0           0
           6     4.10667           0           0
           6     4.25333           0           0
           7           0       0.183   0.0317317
           7    0.146667       1.335   0.0803599
           7    0.293333       3.482    0.127663
           7        0.44     6.20143    0.176793
           7    0.586667     8.76843    0.287851
           7    0.733333     10.7756     0.21924
           7        0.88     12.2256    0.153529
           7     1.02667     12.2134    0.284402
           7     1.17333     11.7069    0.309303
           7        1.32     10.2833    0.188587
           7     1.46667     8.53529    0.201108
           7     1.61333     7.32943     0.19646
           7        1.76     5.27457    0.183163
           7     1.90667     3.66786    0.136118
           7     2.05333     2.48757   0.0837567
           7         2.2     1.46871   0.0824388
           7     2.34667    0.908429   0.0460053
           7     2.49333    0.517571   0.0642793
           7        2.64    0.305429   0.0370641
           7     2.78667    0.176714   0.0256736
           7     2.93333    0.106571   0.0242738
           7        3.08   0.0425714   0.0165786
           7     3.22667  0.00471429  0.00436458
           7     3.37333           0           0
           7        3.52           0           0
           7     3.66667           0           0
           7     3.81333           0           0
           7        3.96           0           0
           7     4.10667           0           0
           7     4.25333           0           0
           8           0      0.1775   0.0282378
           8    0.146667     1.35713   0.0732974
           8    0.293333     3.48337    0.111713
           8        0.44     6.19363    0.154866
           8    0.586667     8.84163    0.261011
           8    0.733333     10.7652    0.192078
           8        0.88     12.0848    0.188145
           8     1.02667     12.2726    0.254938
           8     1.17333     11.6703    0.272798
           8        1.32     10.2415     0.16958
           8     1.46667       8.547    0.176311
           8     1.61333     7.29325    0.175202
           8        1.76     5.37775    0.187085
           8     1.90667     3.74175    0.137707
           8     2.05333     2.45038   0.0811272
           8         2.2       1.464   0.0722686
           8     2.34667    0.893875   0.0424943
           8     2.49333     0.51375   0.0563579
           8        2.64     0.31125   0.0328851
           8     2.78667       0.178   0.0224965
           8     2.93333         0.1   0.0221112
           8        3.08     0.03725   0.0153366
           8     3.22667    0.004125  0.00385858
           8     3.37333           0           0
           8        3.52           0           0
           8     3.66667           0           0
           8     3.81333           0           0
           8        3.96           0           0
           8     4.10667           0           0
           8     4.25333           0           0
           9           0    0.182556   0.0255488
           9    0.146667     1.35733   0.0651536
           9    0.293333     3.47933   0.0993732
           9        0.44     6.17489    0.138787
           9    0.586667     8.94056    0.250056
           9    0.733333     10.8677    0.196149
           9        0.88     12.1076    0.168617
           9     1.02667     12.2499    0.227623
           9     1.17333      11.588    0.254585
           9        1.32     10.2299    0.151135
           9     1.46667     8.57311    0.158642
           9     1.61333     7.26978      0.1573
           9        1.76     5.32356     0.17397
           9     1.90667       3.677    0.136785
           9     2.05333     2.41689   0.0787212
           9         2.2     1.48767   0.0680036
           9     2.34667    0.894333   0.0377752
           9     2.49333    0.514111   0.0500971
           9        2.64    0.317222   0.0297686
           9     2.78667    0.195111   0.0256931
           9     2.93333    0.108222   0.0211279
           9        3.08   0.0416667   0.0142543
           9     3.22667  0.00366667  0.00345697
           9     3.37333           0           0
           9        3.52           0           0
           9     3.66667           0           0
           9     3.81333           0           0
           9        3.96           0           0
           9     4.10667           0           0
           9     4.25333           0           0
          10           0      0.1818   0.0230051
          10    0.146667      1.3669   0.0593364
          10    0.293333      3.4545   0.0924868
          10        0.44      6.1387    0.129541
          10    0.586667      8.8711    0.234498
          10    0.733333     10.9223    0.183985
          10        0.88       12.25    0.203202
          10     1.02667     12.3067    0.211832
          10     1.17333     11.6111    0.230172
          10        1.32     10.2544    0.137994
          10     1.46667      8.5484     0.14469
          10     1.61333      7.2296    0.146611
          10        1.76      5.3225    0.156576
          10     1.90667      3.6464    0.126483
          10     2.05333      2.3759   0.0808187
          10         2.2      1.4557   0.0683046
          10     2.34667      0.8905   0.0341916
          10     2.49333      0.5133   0.0450939
          10        2.64      0.3244   0.0276435
          10     2.78667      0.1928   0.0232275
          10     2.93333      0.1022   0.0198549
          10        3.08      0.0375    0.013424
          10     3.22667      0.0033  0.00313065
          10     3.37333           0           0
          10        3.52           0           0
          10     3.66667           0           0
          10     3.81333           0           0
          10        3.96           0           0
          10     4.10667           0           0
          10     4.25333           0           0
