#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     1.73237     1.73237           0
           2      1.6943     1.71333   0.0134614
           3     1.75172     1.72613   0.0137725
           4     1.70976     1.72204   0.0109201
           5     1.70617     1.71886  0.00918564
           6     1.73614     1.72174   0.0080932
           7     1.73541      1.7237  0.00716854
           8     1.69015      1.7195  0.00739811
           9     1.70976     1.71842   0.0066548
          10     1.71609     1.71819  0.00599338
          11     1.71104     1.71754  0.00548361
          12      1.7185     1.71762  0.00502723
          13     1.72115     1.71789  0.00464786
          14     1.71276     1.71752  0.00433027
          15     1.72114     1.71776  0.00404831
          16     1.68448     1.71568  0.00429668
          17     1.73306     1.71671   0.0041638
          18     1.71394     1.71655  0.00393531
          19     1.71432     1.71644  0.00372995
          20       1.718     1.71651  0.00354427
