#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.505878   -0.505878           0
           2   -0.505493   -0.505686 0.000136189
           3   -0.506292   -0.505888 0.000188332
           4   -0.505954   -0.505904 0.000141979
           5   -0.504289   -0.505581 0.000310526
           6    -0.50627   -0.505696 0.000279172
           7   -0.505651   -0.505689 0.000239363
           8   -0.505894   -0.505715 0.000210809
           9   -0.505962   -0.505742 0.000189157
          10   -0.506844   -0.505853 0.000199753
          11   -0.505913   -0.505858  0.00018167
          12   -0.505276    -0.50581 0.000172891
          13   -0.505303   -0.505771 0.000163923
          14   -0.506564   -0.505827 0.000161719
          15   -0.505405   -0.505799 0.000153365
          16   -0.504747   -0.505733 0.000157256
          17   -0.507791   -0.505854 0.000188931
          18   -0.505246   -0.505821 0.000181436
          19   -0.506117   -0.505836 0.000172554
          20   -0.506531   -0.505871 0.000167386
