#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1   -0.001278   -0.001278           0
           2   -0.000572   -0.000925 0.000249609
           3   -0.003022   -0.001624 0.000594495
           4   -0.000488    -0.00134 0.000509209
           5   -0.007918  -0.0026556  0.00124523
           6   -0.006814 -0.00334867  0.00121535
           7    0.001434 -0.00266543  0.00121874
           8     0.00239  -0.0020335  0.00121927
           9    -0.00431 -0.00228644  0.00110972
          10    0.002698   -0.001788  0.00110504
          11    -8.4e-05 -0.00163309  0.00101538
          12   -0.003262 -0.00176883 0.000939794
          13   -0.000814 -0.00169538 0.000870368
          14   -0.002966 -0.00178614 0.000812917
          15    0.005202 -0.00132027 0.000882174
          16   -0.001478 -0.00133012 0.000827093
          17       8e-05 -0.00124718 0.000782589
          18    -0.00786 -0.00161456 0.000820826
          19   -0.006984 -0.00189716  0.00082484
          20    0.001534  -0.0017256  0.00080124
