#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.212673    0.212673           0
           2    0.218884    0.215778  0.00219599
           3    0.215049    0.215535  0.00147737
           4    0.215461    0.215517  0.00110815
           5    0.217479    0.215909 0.000953471
           6    0.214878    0.215737 0.000809895
           7     0.21864    0.216152 0.000793303
           8    0.219643    0.216588 0.000805294
           9    0.219119     0.21687 0.000763345
          10    0.215586    0.216741 0.000697712
          11    0.216607    0.216729  0.00063439
          12    0.216772    0.216733 0.000581534
          13    0.209133    0.216148 0.000776903
          14    0.217024    0.216211 0.000723926
          15    0.217914    0.216324 0.000684512
          16    0.214438    0.216206 0.000651799
          17    0.220874    0.216481 0.000668796
          18    0.214393    0.216365 0.000641626
          19    0.218114    0.216457 0.000614427
          20    0.217628    0.216516  0.00058649
