#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     1.35502     1.35502           0
           2     1.36626     1.36064   0.0039755
           3     1.36105     1.36077  0.00265267
           4     1.37478     1.36428  0.00362666
           5     1.37217     1.36585  0.00322673
           6     1.39582     1.37085  0.00529275
           7     1.37777     1.37184  0.00462802
           8     1.39845     1.37516  0.00510724
           9     1.38542      1.3763  0.00466524
          10     1.40338     1.37901  0.00492203
          11     1.38293     1.37937  0.00448744
          12     1.35661     1.37747  0.00449634
          13     1.39532     1.37884  0.00435513
          14     1.37588     1.37863  0.00404919
          15      1.3833     1.37894  0.00379117
          16     1.38864     1.37955  0.00360237
          17     1.37441     1.37925  0.00340314
          18     1.36402      1.3784  0.00331754
          19     1.36939     1.37793  0.00317666
          20     1.38651     1.37836  0.00304669
